"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Worm_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.643059,-0.0290891,-0.765251,0,-0.00427042,-0.999389,0.0344007,0,-0.7658,-0.0188541,-0.642803,0,0.193434,-0.0365801,0.068766,1],initial_joint_pose:[0.31301,0.194648,-0.38795,-2.74978,-0.0270625,2.06228,0.727268],initial_x_ds:-0.98,initial_y_ds:-0.05,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
12047497,0.270003,0.708882,-0.316828,-1.85169,0.099747,1.617424,0.662764,0.613578,-0.027862,-0.789131,0,0.01909,-0.998552,0.050099,0,-0.789399,-0.045805,-0.612169,0,0.438063,-0.023834,0.061646,1,-0.001486,0.000984,0.011899,-0.003922,-0.539431,-0.433095,-1.166291,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047498,0.269997,0.708881,-0.316828,-1.851691,0.099745,1.617421,0.662768,0.613574,-0.027869,-0.789133,0,0.019084,-0.998552,0.050103,0,-0.789402,-0.045802,-0.612166,0,0.438061,-0.023837,0.061647,1,-0.00149,0.000973,0.011919,-0.003859,-0.544526,-0.428371,-1.171412,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047499,0.270003,0.708887,-0.316827,-1.851691,0.099743,1.617424,0.662762,0.613572,-0.027861,-0.789135,0,0.019095,-0.998552,0.050101,0,-0.789403,-0.04581,-0.612164,0,0.438061,-0.023835,0.061644,1,-0.001494,0.000981,0.011952,-0.003899,-0.547024,-0.425082,-1.176574,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047500,0.269997,0.70889,-0.31683,-1.851692,0.099747,1.617422,0.662758,0.613569,-0.027864,-0.789137,0,0.019086,-0.998552,0.050098,0,-0.789406,-0.045801,-0.612161,0,0.438059,-0.023839,0.061643,1,-0.001498,0.000966,0.011972,-0.003815,-0.548899,-0.42632,-1.17311,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047501,0.269997,0.708884,-0.316828,-1.851689,0.099745,1.617422,0.662757,0.613574,-0.02786,-0.789133,0,0.019089,-0.998552,0.050095,0,-0.789402,-0.045802,-0.612166,0,0.438062,-0.023838,0.061646,1,-0.001489,0.00097,0.01191,-0.003846,-0.550894,-0.427115,-1.1627,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047502,0.269994,0.708887,-0.316828,-1.851693,0.099744,1.617427,0.662759,0.613573,-0.027864,-0.789134,0,0.019086,-0.998552,0.050098,0,-0.789402,-0.045801,-0.612165,0,0.43806,-0.023839,0.061644,1,-0.001495,0.000964,0.011948,-0.003805,-0.551777,-0.423458,-1.152978,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047503,0.269997,0.708879,-0.316828,-1.851689,0.099747,1.617424,0.662762,0.61358,-0.027863,-0.789128,0,0.019085,-0.998552,0.050097,0,-0.789397,-0.0458,-0.612172,0,0.438064,-0.023836,0.061648,1,-0.001481,0.000974,0.011852,-0.003877,-0.551193,-0.418262,-1.148844,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047504,0.27,0.708884,-0.316828,-1.851694,0.099745,1.617423,0.662764,0.613572,-0.027865,-0.789135,0,0.019087,-0.998552,0.050101,0,-0.789404,-0.045804,-0.612163,0,0.43806,-0.023836,0.061645,1,-0.001497,0.000975,0.011969,-0.003866,-0.549579,-0.41679,-1.151483,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047505,0.269997,0.70888,-0.31683,-1.851694,0.099745,1.617422,0.662761,0.613574,-0.027864,-0.789133,0,0.019085,-0.998552,0.050098,0,-0.789402,-0.045801,-0.612166,0,0.438061,-0.023838,0.061647,1,-0.001493,0.000968,0.011934,-0.00383,-0.546382,-0.419619,-1.153691,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047506,0.27,0.708887,-0.316825,-1.851697,0.099746,1.617422,0.662758,0.613566,-0.027858,-0.789139,0,0.019092,-0.998552,0.050095,0,-0.789408,-0.045804,-0.612158,0,0.438058,-0.023835,0.061643,1,-0.001506,0.000979,0.01204,-0.003876,-0.542199,-0.425067,-1.147376,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047507,0.269994,0.708879,-0.316831,-1.851692,0.099744,1.617421,0.662765,0.613576,-0.027871,-0.789131,0,0.01908,-0.998552,0.050103,0,-0.7894,-0.045799,-0.612168,0,0.438062,-0.02384,0.061648,1,-0.001488,0.00096,0.011892,-0.003791,-0.534833,-0.429153,-1.130832,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047508,0.27,0.708886,-0.316831,-1.851697,0.099747,1.617422,0.662766,0.613568,-0.027871,-0.789138,0,0.019082,-0.998552,0.050104,0,-0.789407,-0.045801,-0.612159,0,0.438058,-0.023838,0.061644,1,-0.001504,0.000969,0.01202,-0.003827,-0.519822,-0.425384,-1.107684,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047509,0.269997,0.708881,-0.316828,-1.851689,0.099746,1.61742,0.662765,0.613576,-0.027867,-0.789132,0,0.019084,-0.998552,0.0501,0,-0.789401,-0.045801,-0.612167,0,0.438062,-0.023837,0.061647,1,-0.001487,0.000973,0.011894,-0.003865,-0.504453,-0.419268,-1.088302,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047510,0.270002,0.708882,-0.316825,-1.851697,0.099744,1.617419,0.662763,0.613568,-0.02786,-0.789138,0,0.019092,-0.998552,0.050098,0,-0.789407,-0.045805,-0.612159,0,0.438058,-0.023834,0.061646,1,-0.001503,0.000984,0.012023,-0.003907,-0.499775,-0.420133,-1.083316,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047511,0.270002,0.708884,-0.316825,-1.851692,0.099746,1.61742,0.662755,0.613571,-0.027852,-0.789136,0,0.019097,-0.998552,0.050091,0,-0.789404,-0.045806,-0.612163,0,0.43806,-0.023833,0.061646,1,-0.001494,0.000987,0.011963,-0.003932,-0.504083,-0.428543,-1.086775,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047512,0.27,0.708886,-0.316828,-1.851692,0.099748,1.617419,0.662761,0.61357,-0.027862,-0.789137,0,0.019088,-0.998552,0.050097,0,-0.789405,-0.045802,-0.612161,0,0.43806,-0.023835,0.061645,1,-0.001497,0.000979,0.011973,-0.003889,-0.513038,-0.439394,-1.089869,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047513,0.27,0.708884,-0.316828,-1.851689,0.099749,1.617425,0.662763,0.613578,-0.027863,-0.78913,0,0.019086,-0.998552,0.050097,0,-0.789399,-0.045801,-0.612169,0,0.438063,-0.023835,0.061646,1,-0.001485,0.00098,0.01189,-0.003903,-0.524728,-0.448398,-1.095171,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047514,0.269999,0.708885,-0.316825,-1.851694,0.099745,1.617424,0.662762,0.613571,-0.027861,-0.789135,0,0.019091,-0.998552,0.050098,0,-0.789404,-0.045804,-0.612163,0,0.43806,-0.023835,0.061644,1,-0.001497,0.00098,0.011977,-0.003889,-0.536139,-0.455238,-1.102406,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047515,0.270005,0.708881,-0.316823,-1.851694,0.099746,1.617425,0.662758,0.613575,-0.02785,-0.789133,0,0.0191,-0.998552,0.050091,0,-0.789401,-0.045808,-0.612166,0,0.438061,-0.023831,0.061645,1,-0.001493,0.000997,0.011961,-0.003988,-0.543935,-0.462914,-1.107108,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047516,0.269997,0.708889,-0.316828,-1.851694,0.099745,1.617422,0.662755,0.613567,-0.027858,-0.789139,0,0.019091,-0.998552,0.050094,0,-0.789407,-0.045802,-0.612159,0,0.438058,-0.023837,0.061643,1,-0.001503,0.00097,0.01201,-0.003834,-0.547993,-0.469608,-1.107239,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047517,0.269998,0.708884,-0.316825,-1.851692,0.099747,1.61742,0.662757,0.613571,-0.027857,-0.789136,0,0.019091,-0.998552,0.050092,0,-0.789404,-0.045801,-0.612162,0,0.43806,-0.023835,0.061645,1,-0.001495,0.00098,0.011964,-0.003894,-0.548983,-0.46935,-1.114556,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047518,0.269995,0.708884,-0.31683,-1.851694,0.099748,1.617424,0.662762,0.613573,-0.027869,-0.789134,0,0.019079,-0.998552,0.050099,0,-0.789403,-0.045796,-0.612165,0,0.43806,-0.023839,0.061645,1,-0.001496,0.000965,0.011953,-0.003812,-0.544627,-0.464525,-1.147904,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047519,0.269997,0.708889,-0.316828,-1.851692,0.099747,1.617422,0.662766,0.61357,-0.02787,-0.789136,0,0.019082,-0.998552,0.050103,0,-0.789405,-0.045801,-0.612161,0,0.43806,-0.023838,0.061644,1,-0.001498,0.00097,0.011973,-0.003838,-0.536192,-0.45869,-1.199778,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047520,0.269997,0.708885,-0.316828,-1.851692,0.099745,1.617423,0.662761,0.613572,-0.027863,-0.789134,0,0.019087,-0.998552,0.050098,0,-0.789403,-0.045802,-0.612164,0,0.438061,-0.023837,0.061645,1,-0.001494,0.000971,0.011943,-0.003844,-0.528333,-0.453773,-1.24787,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047521,0.27,0.708884,-0.316828,-1.851692,0.099745,1.617425,0.662758,0.613575,-0.027859,-0.789133,0,0.019092,-0.998552,0.050096,0,-0.789401,-0.045805,-0.612166,0,0.438061,-0.023836,0.061645,1,-0.001491,0.000975,0.011925,-0.003872,-0.526477,-0.453359,-1.287961,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047522,0.269997,0.708884,-0.316825,-1.851692,0.099747,1.617422,0.662757,0.613572,-0.027857,-0.789135,0,0.019089,-0.998552,0.050092,0,-0.789403,-0.0458,-0.612164,0,0.438061,-0.023836,0.061645,1,-0.001494,0.000978,0.011951,-0.003886,-0.534952,-0.458508,-1.324909,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047523,0.270007,0.708882,-0.31683,-1.851692,0.099746,1.617421,0.662762,0.613575,-0.027861,-0.789133,0,0.019093,-0.998552,0.0501,0,-0.789401,-0.045808,-0.612166,0,0.438062,-0.023834,0.061647,1,-0.00149,0.000985,0.011929,-0.003923,-0.549794,-0.467836,-1.356568,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047524,0.269998,0.708884,-0.316828,-1.851692,0.099745,1.617424,0.662758,0.613574,-0.02786,-0.789134,0,0.01909,-0.998552,0.050096,0,-0.789402,-0.045803,-0.612165,0,0.438061,-0.023837,0.061645,1,-0.001492,0.000972,0.011933,-0.003855,-0.564429,-0.476975,-1.377136,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047525,0.270003,0.708882,-0.316827,-1.851696,0.099744,1.617425,0.662762,0.613573,-0.02786,-0.789134,0,0.019093,-0.998552,0.050099,0,-0.789402,-0.045807,-0.612165,0,0.43806,-0.023835,0.061645,1,-0.001496,0.000981,0.011973,-0.003895,-0.575598,-0.483269,-1.383001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047526,0.270002,0.70888,-0.316826,-1.851692,0.099745,1.617425,0.662761,0.613578,-0.027857,-0.789131,0,0.019094,-0.998552,0.050096,0,-0.789399,-0.045807,-0.612169,0,0.438062,-0.023834,0.061647,1,-0.001487,0.000985,0.011911,-0.003928,-0.58179,-0.490419,-1.376218,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047527,0.27,0.708884,-0.31683,-1.851692,0.099745,1.617426,0.662756,0.613576,-0.027859,-0.789132,0,0.019091,-0.998552,0.050096,0,-0.7894,-0.045804,-0.612168,0,0.438062,-0.023837,0.061645,1,-0.001489,0.00097,0.01191,-0.003847,-0.584472,-0.496669,-1.360113,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047528,0.269999,0.708886,-0.31683,-1.851689,0.099744,1.617425,0.662758,0.613576,-0.027861,-0.789132,0,0.019091,-0.998552,0.050099,0,-0.789401,-0.045805,-0.612167,0,0.438062,-0.023838,0.061645,1,-0.001488,0.000968,0.011895,-0.003836,-0.586169,-0.494684,-1.33588,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047529,0.270002,0.708882,-0.316826,-1.851689,0.099748,1.617423,0.662759,0.613577,-0.027856,-0.789131,0,0.019093,-0.998552,0.050094,0,-0.7894,-0.045804,-0.612168,0,0.438063,-0.023833,0.061646,1,-0.001486,0.000987,0.011899,-0.003941,-0.587326,-0.486605,-1.308457,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047530,0.27,0.70888,-0.316828,-1.851692,0.099746,1.617422,0.662765,0.613576,-0.027864,-0.789132,0,0.019087,-0.998552,0.050099,0,-0.7894,-0.045803,-0.612168,0,0.438062,-0.023835,0.061647,1,-0.001488,0.00098,0.011913,-0.003899,-0.58639,-0.47988,-1.282118,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047531,0.27,0.708886,-0.316828,-1.851694,0.099745,1.617421,0.66276,0.613569,-0.027862,-0.789137,0,0.01909,-0.998552,0.050098,0,-0.789406,-0.045804,-0.61216,0,0.438059,-0.023836,0.061644,1,-0.0015,0.000975,0.011991,-0.003859,-0.582888,-0.475655,-1.253454,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047532,0.269996,0.708879,-0.316828,-1.851692,0.099745,1.61742,0.662758,0.613575,-0.02786,-0.789132,0,0.019088,-0.998552,0.050095,0,-0.789401,-0.045801,-0.612167,0,0.438062,-0.023837,0.061648,1,-0.001489,0.000971,0.01191,-0.003849,-0.57835,-0.469832,-1.223757,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047533,0.269998,0.708884,-0.316831,-1.851693,0.099745,1.617423,0.662759,0.613573,-0.027864,-0.789134,0,0.019086,-0.998552,0.050098,0,-0.789403,-0.045802,-0.612164,0,0.43806,-0.023839,0.061646,1,-0.001494,0.000966,0.011942,-0.00382,-0.573547,-0.45979,-1.199434,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047534,0.27,0.708882,-0.316829,-1.851691,0.099745,1.617422,0.662764,0.613575,-0.027865,-0.789133,0,0.019087,-0.998552,0.050101,0,-0.789401,-0.045804,-0.612166,0,0.438062,-0.023836,0.061647,1,-0.00149,0.000975,0.011918,-0.003869,-0.56878,-0.449143,-1.178852,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047535,0.270005,0.708882,-0.316828,-1.85169,0.099745,1.617424,0.662757,0.613577,-0.027854,-0.789131,0,0.019097,-0.998552,0.050094,0,-0.789399,-0.045808,-0.612169,0,0.438063,-0.023834,0.061646,1,-0.001485,0.000986,0.011897,-0.003933,-0.56289,-0.445991,-1.171068,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047536,0.270002,0.708881,-0.316827,-1.851689,0.099744,1.617422,0.66276,0.613577,-0.027858,-0.789131,0,0.019093,-0.998552,0.050097,0,-0.789399,-0.045807,-0.612168,0,0.438063,-0.023835,0.061647,1,-0.001485,0.000981,0.011889,-0.003907,-0.553397,-0.452343,-1.190047,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047537,0.270002,0.708884,-0.316828,-1.851694,0.099744,1.617424,0.662763,0.613573,-0.027862,-0.789134,0,0.019092,-0.998552,0.050101,0,-0.789403,-0.045807,-0.612164,0,0.43806,-0.023836,0.061645,1,-0.001495,0.000978,0.011958,-0.003882,-0.541414,-0.46007,-1.224505,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047538,0.27,0.708882,-0.316828,-1.851694,0.099744,1.617421,0.662763,0.613572,-0.027863,-0.789135,0,0.019089,-0.998552,0.0501,0,-0.789404,-0.045805,-0.612163,0,0.43806,-0.023836,0.061646,1,-0.001496,0.000976,0.011967,-0.003873,-0.529568,-0.463034,-1.255542,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047539,0.270003,0.708884,-0.316825,-1.851695,0.099744,1.617421,0.662758,0.613569,-0.027855,-0.789137,0,0.019097,-0.998552,0.050095,0,-0.789406,-0.045807,-0.612161,0,0.438059,-0.023834,0.061645,1,-0.0015,0.000985,0.012004,-0.003914,-0.518944,-0.464436,-1.275306,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047540,0.27,0.708884,-0.316823,-1.851689,0.099744,1.617424,0.662756,0.613575,-0.027851,-0.789133,0,0.019098,-0.998552,0.050092,0,-0.789401,-0.045807,-0.612167,0,0.438062,-0.023834,0.061645,1,-0.001487,0.000985,0.011912,-0.00393,-0.511276,-0.468577,-1.281269,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047541,0.269997,0.708884,-0.316825,-1.851694,0.099747,1.617425,0.662759,0.613573,-0.027859,-0.789134,0,0.019088,-0.998552,0.050094,0,-0.789403,-0.045801,-0.612165,0,0.43806,-0.023836,0.061644,1,-0.001495,0.000977,0.011961,-0.00388,-0.508236,-0.472042,-1.275791,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047542,0.27,0.708887,-0.316825,-1.851692,0.099746,1.617422,0.662764,0.61357,-0.027863,-0.789136,0,0.019089,-0.998552,0.050099,0,-0.789405,-0.045804,-0.612162,0,0.43806,-0.023835,0.061644,1,-0.001497,0.000981,0.011979,-0.003897,-0.508758,-0.470627,-1.261126,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047543,0.270002,0.708879,-0.316832,-1.851691,0.099748,1.617421,0.66276,0.613577,-0.027862,-0.789131,0,0.019087,-0.998552,0.050097,0,-0.789399,-0.045801,-0.612169,0,0.438062,-0.023836,0.061648,1,-0.001486,0.000975,0.011894,-0.003875,-0.511141,-0.46692,-1.243558,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047544,0.27,0.708882,-0.316826,-1.85169,0.099746,1.617424,0.662759,0.613577,-0.027857,-0.789131,0,0.019092,-0.998552,0.050094,0,-0.789399,-0.045804,-0.612169,0,0.438063,-0.023835,0.061646,1,-0.001486,0.000981,0.011895,-0.003908,-0.516694,-0.463121,-1.22061,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047545,0.270002,0.708884,-0.316823,-1.851691,0.099745,1.617422,0.662758,0.613572,-0.027852,-0.789135,0,0.019098,-0.998552,0.050092,0,-0.789403,-0.045807,-0.612164,0,0.438061,-0.023833,0.061645,1,-0.001493,0.00099,0.011955,-0.003952,-0.527843,-0.461083,-1.173463,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047546,0.270004,0.708884,-0.316828,-1.851687,0.099744,1.617424,0.66276,0.613578,-0.027857,-0.78913,0,0.019097,-0.998552,0.050098,0,-0.789399,-0.04581,-0.612169,0,0.438063,-0.023834,0.061646,1,-0.001483,0.000984,0.011874,-0.003928,-0.543292,-0.461908,-1.106225,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047547,0.270003,0.70888,-0.316825,-1.851691,0.099745,1.617421,0.662758,0.613576,-0.027853,-0.789132,0,0.019097,-0.998552,0.050093,0,-0.7894,-0.045806,-0.612167,0,0.438062,-0.023833,0.061647,1,-0.001488,0.000989,0.011921,-0.003951,-0.558817,-0.463728,-1.041698,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047548,0.269997,0.708886,-0.316826,-1.851692,0.099745,1.617421,0.662757,0.61357,-0.027858,-0.789137,0,0.019091,-0.998552,0.050095,0,-0.789405,-0.045803,-0.612161,0,0.43806,-0.023836,0.061644,1,-0.001498,0.000974,0.011975,-0.003861,-0.57105,-0.463573,-0.987902,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047549,0.270002,0.708887,-0.316828,-1.851692,0.099744,1.61742,0.662756,0.613569,-0.027856,-0.789138,0,0.019095,-0.998552,0.050095,0,-0.789406,-0.045807,-0.61216,0,0.43806,-0.023836,0.061645,1,-0.001498,0.000978,0.01198,-0.00388,-0.579339,-0.457266,-0.943051,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047550,0.27,0.708884,-0.31683,-1.851686,0.099745,1.61742,0.662758,0.613576,-0.027861,-0.789132,0,0.01909,-0.998552,0.050098,0,-0.789401,-0.045805,-0.612167,0,0.438063,-0.023837,0.061647,1,-0.001485,0.000972,0.011876,-0.003858,-0.585561,-0.444944,-0.911987,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047551,0.270006,0.708882,-0.316827,-1.851694,0.099744,1.617422,0.662756,0.613572,-0.027853,-0.789135,0,0.019099,-0.998552,0.050094,0,-0.789403,-0.045809,-0.612163,0,0.43806,-0.023833,0.061646,1,-0.001495,0.000987,0.011972,-0.00393,-0.589794,-0.434868,-0.898751,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047552,0.269995,0.708886,-0.316828,-1.851692,0.099745,1.617424,0.662757,0.613573,-0.027862,-0.789134,0,0.019087,-0.998552,0.050096,0,-0.789403,-0.045801,-0.612164,0,0.438061,-0.023839,0.061645,1,-0.001494,0.000965,0.011938,-0.003811,-0.590717,-0.430819,-0.896235,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047553,0.270002,0.708882,-0.31683,-1.851694,0.099747,1.617422,0.662761,0.613573,-0.027862,-0.789134,0,0.019089,-0.998552,0.050098,0,-0.789403,-0.045803,-0.612164,0,0.43806,-0.023836,0.061646,1,-0.001495,0.000978,0.011958,-0.003881,-0.589246,-0.427914,-0.899507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047554,0.270002,0.708883,-0.316826,-1.851697,0.099747,1.617421,0.662754,0.613569,-0.027853,-0.789138,0,0.019095,-0.998553,0.05009,0,-0.789406,-0.045803,-0.612161,0,0.438058,-0.023834,0.061645,1,-0.001502,0.000984,0.012019,-0.003909,-0.585087,-0.428095,-0.910134,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047555,0.270002,0.708883,-0.316828,-1.851689,0.099746,1.617423,0.662753,0.613576,-0.027852,-0.789132,0,0.019097,-0.998552,0.050092,0,-0.7894,-0.045806,-0.612168,0,0.438062,-0.023835,0.061646,1,-0.001487,0.000982,0.011902,-0.00391,-0.578883,-0.43233,-0.927595,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047556,0.27,0.708884,-0.316825,-1.851693,0.099744,1.617422,0.662752,0.613571,-0.027851,-0.789136,0,0.019098,-0.998552,0.050091,0,-0.789404,-0.045806,-0.612163,0,0.43806,-0.023835,0.061645,1,-0.001496,0.000981,0.011966,-0.003896,-0.574473,-0.435826,-0.948216,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047557,0.27,0.708885,-0.316825,-1.851692,0.099744,1.617424,0.662756,0.613573,-0.027854,-0.789134,0,0.019097,-0.998552,0.050094,0,-0.789402,-0.045807,-0.612165,0,0.438061,-0.023835,0.061645,1,-0.001493,0.00098,0.011945,-0.003897,-0.572969,-0.437692,-0.967477,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047558,0.270003,0.708884,-0.316828,-1.851694,0.099744,1.617425,0.662757,0.613574,-0.027856,-0.789134,0,0.019096,-0.998552,0.050096,0,-0.789402,-0.045807,-0.612165,0,0.43806,-0.023835,0.061645,1,-0.001495,0.00098,0.011958,-0.003894,-0.572393,-0.438975,-0.983611,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047559,0.270001,0.708889,-0.316828,-1.851689,0.099743,1.617423,0.662756,0.613571,-0.027856,-0.789135,0,0.019096,-0.998552,0.050096,0,-0.789404,-0.045808,-0.612163,0,0.438061,-0.023836,0.061644,1,-0.001493,0.000975,0.011939,-0.00387,-0.572341,-0.440795,-0.997105,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047560,0.27,0.708886,-0.316828,-1.851694,0.099744,1.617421,0.662753,0.613568,-0.027855,-0.789138,0,0.019095,-0.998552,0.050093,0,-0.789406,-0.045805,-0.61216,0,0.438059,-0.023837,0.061644,1,-0.001501,0.000974,0.011997,-0.003855,-0.5732,-0.442182,-1.008687,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047561,0.270002,0.708888,-0.316823,-1.851689,0.099745,1.61742,0.662752,0.61357,-0.027846,-0.789137,0,0.019103,-0.998552,0.050088,0,-0.789405,-0.045808,-0.612161,0,0.438061,-0.023832,0.061644,1,-0.001494,0.000991,0.011962,-0.003952,-0.573663,-0.444539,-1.020771,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047562,0.269998,0.70888,-0.316827,-1.851689,0.099744,1.617424,0.662755,0.613579,-0.027855,-0.789129,0,0.019093,-0.998552,0.050093,0,-0.789398,-0.045804,-0.612171,0,0.438063,-0.023836,0.061647,1,-0.001482,0.000975,0.011861,-0.003877,-0.574085,-0.450497,-1.036276,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047563,0.269997,0.708889,-0.316828,-1.851694,0.099745,1.617421,0.662758,0.613566,-0.027862,-0.789139,0,0.019089,-0.998552,0.050098,0,-0.789408,-0.045803,-0.612158,0,0.438058,-0.023838,0.061643,1,-0.001504,0.000968,0.012015,-0.003822,-0.57487,-0.454804,-1.050247,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047564,0.269996,0.708879,-0.316827,-1.851694,0.099743,1.617425,0.662756,0.613577,-0.027857,-0.789131,0,0.019091,-0.998552,0.050094,0,-0.7894,-0.045802,-0.612169,0,0.438062,-0.023838,0.061647,1,-0.00149,0.00097,0.011915,-0.003845,-0.574331,-0.452974,-1.057384,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047565,0.27,0.708883,-0.316828,-1.851694,0.099745,1.617422,0.662757,0.613571,-0.027859,-0.789135,0,0.019092,-0.998552,0.050096,0,-0.789404,-0.045804,-0.612163,0,0.43806,-0.023837,0.061645,1,-0.001497,0.000974,0.011968,-0.003861,-0.571596,-0.448368,-1.065162,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047566,0.27,0.708884,-0.316828,-1.851694,0.099744,1.617421,0.662754,0.61357,-0.027855,-0.789137,0,0.019095,-0.998552,0.050093,0,-0.789405,-0.045805,-0.612162,0,0.438059,-0.023836,0.061645,1,-0.001498,0.000975,0.011979,-0.003864,-0.563812,-0.443751,-1.072019,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
