"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Sine_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.64614,-0.00222445,-0.763203,0,0.0189551,-0.999631,0.0189613,0,-0.762979,-0.0267188,-0.645871,0,0.201325,-0.0465581,0.0650183,1],initial_joint_pose:[0.385223,0.231564,-0.472899,-2.72404,-0.0195794,2.06941,0.667528],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
10277743,0.286405,0.706671,-0.376278,-1.885599,0.105819,1.626501,0.57949,0.602836,0.004093,-0.797843,0,0.030449,-0.999367,0.01788,0,-0.797279,-0.035073,-0.602591,0,0.426529,-0.046703,0.061631,1,0.000816,-0.00058,-0.003306,-0.001656,-1.834606,-0.03793,-0.624639,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277744,0.286401,0.706671,-0.376276,-1.885599,0.105817,1.626502,0.579489,0.602836,0.004093,-0.797842,0,0.030449,-0.999367,0.01788,0,-0.797279,-0.035072,-0.602591,0,0.426529,-0.046704,0.061631,1,0.000816,-0.000585,-0.003312,-0.001565,-1.820449,-0.044522,-0.616734,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277745,0.286399,0.706668,-0.376276,-1.885599,0.105819,1.626502,0.579489,0.602839,0.004093,-0.79784,0,0.030447,-0.999367,0.017878,0,-0.797277,-0.03507,-0.602594,0,0.42653,-0.046705,0.061632,1,0.000819,-0.000586,-0.003322,-0.001598,-1.813125,-0.04818,-0.613065,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277746,0.2864,0.706673,-0.376278,-1.885596,0.105817,1.626503,0.579491,0.602837,0.004088,-0.797842,0,0.030446,-0.999367,0.017883,0,-0.797279,-0.035073,-0.602592,0,0.42653,-0.046706,0.061631,1,0.000818,-0.000593,-0.003326,-0.001464,-1.815431,-0.051571,-0.616662,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277747,0.286401,0.70667,-0.376276,-1.885598,0.105815,1.626503,0.57949,0.602838,0.004093,-0.797841,0,0.03045,-0.999367,0.017881,0,-0.797278,-0.035074,-0.602592,0,0.42653,-0.046705,0.061632,1,0.000818,-0.000587,-0.00332,-0.001564,-1.830543,-0.063614,-0.629734,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277748,0.286402,0.706668,-0.376273,-1.885596,0.105816,1.626501,0.579491,0.60284,0.004095,-0.79784,0,0.030452,-0.999367,0.01788,0,-0.797277,-0.035075,-0.602594,0,0.426531,-0.046703,0.061632,1,0.000824,-0.000578,-0.00333,-0.001815,-1.852556,-0.08677,-0.651555,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277749,0.2864,0.70667,-0.376278,-1.885606,0.105819,1.626501,0.579485,0.602832,0.004093,-0.797846,0,0.030445,-0.999367,0.017877,0,-0.797283,-0.035068,-0.602586,0,0.426526,-0.046706,0.061631,1,0.000803,-0.000592,-0.003274,-0.001263,-1.872942,-0.110669,-0.675507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277750,0.286398,0.706671,-0.376271,-1.885598,0.105819,1.626502,0.579493,0.602836,0.004092,-0.797842,0,0.030446,-0.999367,0.017879,0,-0.797279,-0.03507,-0.602591,0,0.426529,-0.046703,0.061631,1,0.000816,-0.00058,-0.003306,-0.001651,-1.88897,-0.125673,-0.694105,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277751,0.286399,0.70667,-0.376278,-1.885601,0.105818,1.626502,0.579495,0.602835,0.004084,-0.797843,0,0.030442,-0.999367,0.017885,0,-0.79728,-0.03507,-0.60259,0,0.426528,-0.046706,0.061631,1,0.000812,-0.000592,-0.003303,-0.001393,-1.902544,-0.13178,-0.705652,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277752,0.286401,0.706671,-0.376276,-1.885599,0.105819,1.626506,0.579492,0.60284,0.00409,-0.79784,0,0.030446,-0.999367,0.017881,0,-0.797277,-0.035071,-0.602594,0,0.42653,-0.046704,0.061631,1,0.000819,-0.000585,-0.003319,-0.001612,-1.913732,-0.131323,-0.710041,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277753,0.286402,0.70667,-0.376276,-1.885598,0.105819,1.626502,0.57949,0.602838,0.004093,-0.797841,0,0.030448,-0.999367,0.017879,0,-0.797278,-0.035071,-0.602593,0,0.42653,-0.046703,0.061632,1,0.000819,-0.000581,-0.003316,-0.001679,-1.920935,-0.1276,-0.70843,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277754,0.286401,0.706667,-0.376273,-1.885598,0.105817,1.626503,0.579489,0.60284,0.004097,-0.797839,0,0.030451,-0.999367,0.017877,0,-0.797276,-0.035073,-0.602595,0,0.426531,-0.046703,0.061632,1,0.000822,-0.00058,-0.003327,-0.001744,-1.924549,-0.124095,-0.707511,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277755,0.2864,0.706668,-0.376271,-1.885601,0.10582,1.626502,0.579491,0.602837,0.004096,-0.797842,0,0.030448,-0.999367,0.017876,0,-0.797279,-0.03507,-0.602592,0,0.426529,-0.046702,0.061631,1,0.000815,-0.000574,-0.003297,-0.001758,-1.925421,-0.1225,-0.710747,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277756,0.286397,0.706668,-0.376276,-1.885601,0.105819,1.626501,0.579492,0.602837,0.004088,-0.797842,0,0.03044,-0.999367,0.01788,0,-0.797279,-0.035066,-0.602591,0,0.426528,-0.046706,0.061632,1,0.000814,-0.00059,-0.003309,-0.001441,-1.923774,-0.118586,-0.715203,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277757,0.2864,0.706665,-0.376273,-1.885604,0.105821,1.626503,0.579492,0.602838,0.004093,-0.797841,0,0.030444,-0.999367,0.017876,0,-0.797278,-0.035067,-0.602592,0,0.426528,-0.046702,0.061632,1,0.000813,-0.000577,-0.003292,-0.001657,-1.919548,-0.108308,-0.719641,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277758,0.286402,0.706665,-0.376273,-1.885599,0.105819,1.626502,0.579489,0.602841,0.004098,-0.797839,0,0.030451,-0.999367,0.017875,0,-0.797276,-0.035071,-0.602596,0,0.426531,-0.046702,0.061633,1,0.000823,-0.000574,-0.003324,-0.00186,-1.913645,-0.09937,-0.726721,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277759,0.286402,0.706666,-0.376273,-1.885599,0.105816,1.626502,0.579489,0.60284,0.004097,-0.79784,0,0.030452,-0.999367,0.017877,0,-0.797277,-0.035074,-0.602594,0,0.42653,-0.046703,0.061633,1,0.000821,-0.000578,-0.003319,-0.001763,-1.908038,-0.095634,-0.73626,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277760,0.286403,0.70667,-0.376278,-1.885598,0.105819,1.626502,0.57949,0.602838,0.004091,-0.797841,0,0.030447,-0.999367,0.017881,0,-0.797278,-0.035072,-0.602592,0,0.42653,-0.046705,0.061632,1,0.000819,-0.000586,-0.00332,-0.001584,-1.904321,-0.08973,-0.740534,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277761,0.286401,0.70667,-0.376273,-1.885604,0.105819,1.626503,0.579491,0.602834,0.004093,-0.797844,0,0.030447,-0.999367,0.017878,0,-0.797281,-0.03507,-0.602588,0,0.426527,-0.046703,0.06163,1,0.000808,-0.00058,-0.003278,-0.001539,-1.902278,-0.078923,-0.733621,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277762,0.286402,0.706668,-0.376273,-1.885601,0.105821,1.626501,0.57949,0.602837,0.004095,-0.797842,0,0.030448,-0.999367,0.017876,0,-0.797279,-0.035069,-0.602591,0,0.426529,-0.046702,0.061632,1,0.000815,-0.000575,-0.003296,-0.001732,-1.899928,-0.06853,-0.720091,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277763,0.286406,0.70667,-0.376273,-1.885599,0.10582,1.626502,0.579493,0.602837,0.004095,-0.797842,0,0.030451,-0.999367,0.01788,0,-0.797279,-0.035075,-0.602591,0,0.426529,-0.046701,0.061631,1,0.000817,-0.00057,-0.0033,-0.001853,-1.89715,-0.063603,-0.70722,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277764,0.2864,0.706672,-0.376276,-1.885596,0.10582,1.626503,0.57949,0.602839,0.004092,-0.797841,0,0.030446,-0.999367,0.01788,0,-0.797278,-0.03507,-0.602593,0,0.42653,-0.046704,0.061631,1,0.000821,-0.000585,-0.003326,-0.001632,-1.897397,-0.061382,-0.686958,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277765,0.2864,0.706668,-0.376276,-1.885601,0.10582,1.626506,0.579489,0.60284,0.004093,-0.797839,0,0.030446,-0.999367,0.017878,0,-0.797277,-0.035069,-0.602595,0,0.426529,-0.046705,0.061631,1,0.000818,-0.000586,-0.003317,-0.001583,-1.902067,-0.053653,-0.648113,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277766,0.286402,0.70667,-0.376276,-1.885603,0.10582,1.626504,0.579492,0.602835,0.004091,-0.797843,0,0.030446,-0.999367,0.01788,0,-0.79728,-0.03507,-0.60259,0,0.426528,-0.046703,0.06163,1,0.000811,-0.000581,-0.003289,-0.001552,-1.907157,-0.041213,-0.599328,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277767,0.2864,0.706668,-0.376276,-1.885599,0.10582,1.626502,0.579494,0.60284,0.004088,-0.79784,0,0.030443,-0.999367,0.017881,0,-0.797277,-0.035069,-0.602594,0,0.42653,-0.046704,0.061632,1,0.00082,-0.000585,-0.003322,-0.001629,-1.910371,-0.029871,-0.556161,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277768,0.286394,0.70667,-0.376273,-1.885603,0.105816,1.626501,0.579493,0.602833,0.004087,-0.797845,0,0.030441,-0.999367,0.017881,0,-0.797282,-0.035068,-0.602587,0,0.426527,-0.046706,0.061631,1,0.000807,-0.000593,-0.003286,-0.001295,-1.912057,-0.018437,-0.525802,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277769,0.286399,0.706666,-0.376271,-1.885593,0.105819,1.626501,0.579492,0.602843,0.004096,-0.797837,0,0.030449,-0.999367,0.017877,0,-0.797274,-0.035071,-0.602598,0,0.426533,-0.046702,0.061634,1,0.00083,-0.000575,-0.003348,-0.001965,-1.913088,-0.007622,-0.509741,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277770,0.2864,0.706667,-0.376273,-1.885593,0.105817,1.626503,0.579493,0.602844,0.004093,-0.797836,0,0.030449,-0.999367,0.017881,0,-0.797273,-0.035074,-0.602599,0,0.426533,-0.046703,0.061633,1,0.000831,-0.00058,-0.003357,-0.001888,-1.915427,-0.003302,-0.509841,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277771,0.286397,0.70667,-0.376273,-1.8856,0.105818,1.626501,0.579495,0.602836,0.004088,-0.797843,0,0.030442,-0.999367,0.017881,0,-0.79728,-0.035068,-0.60259,0,0.426528,-0.046705,0.061631,1,0.000813,-0.000586,-0.003302,-0.001517,-1.917486,-0.00438,-0.522547,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277772,0.2864,0.706674,-0.376276,-1.885601,0.105816,1.626501,0.579492,0.602832,0.004088,-0.797846,0,0.030446,-0.999367,0.017884,0,-0.797283,-0.035073,-0.602586,0,0.426527,-0.046706,0.06163,1,0.000808,-0.00059,-0.00329,-0.001365,-1.91661,-0.004193,-0.537376,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277773,0.286402,0.70667,-0.376273,-1.885602,0.105815,1.626502,0.57949,0.602834,0.004096,-0.797844,0,0.030453,-0.999367,0.017879,0,-0.797281,-0.035075,-0.602588,0,0.426528,-0.046703,0.061631,1,0.000811,-0.000579,-0.003288,-0.001593,-1.913086,-0.002815,-0.548779,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277774,0.286393,0.706666,-0.376273,-1.8856,0.10582,1.626501,0.579488,0.602838,0.004093,-0.797841,0,0.030441,-0.999367,0.017874,0,-0.797278,-0.035063,-0.602593,0,0.426529,-0.046706,0.061633,1,0.000816,-0.000591,-0.003315,-0.001461,-1.907696,-0.00147,-0.561415,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277775,0.286402,0.706665,-0.376271,-1.885596,0.105819,1.626505,0.579491,0.602845,0.004099,-0.797836,0,0.030453,-0.999367,0.017876,0,-0.797272,-0.035073,-0.6026,0,0.426532,-0.046701,0.061633,1,0.00083,-0.000571,-0.003344,-0.002017,-1.900315,-0.007819,-0.590645,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277776,0.286408,0.706667,-0.376273,-1.885598,0.105819,1.626503,0.579492,0.60284,0.004098,-0.797839,0,0.030455,-0.999367,0.017878,0,-0.797276,-0.035076,-0.602595,0,0.426531,-0.046699,0.061632,1,0.000823,-0.000565,-0.003314,-0.002022,-1.88814,-0.038362,-0.654781,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277777,0.286401,0.706668,-0.376273,-1.885598,0.10582,1.626505,0.579494,0.602842,0.004092,-0.797838,0,0.030447,-0.999367,0.01788,0,-0.797275,-0.035071,-0.602596,0,0.426531,-0.046702,0.061632,1,0.000823,-0.000577,-0.003326,-0.001809,-1.870103,-0.086502,-0.750266,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277778,0.286399,0.706673,-0.376272,-1.8856,0.105818,1.626507,0.579486,0.602837,0.004098,-0.797842,0,0.030451,-0.999367,0.017876,0,-0.797278,-0.035072,-0.602592,0,0.426529,-0.046704,0.061629,1,0.000815,-0.000582,-0.003304,-0.001607,-1.851324,-0.129063,-0.847295,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277779,0.286405,0.706668,-0.376274,-1.885604,0.105816,1.626503,0.579486,0.602834,0.004101,-0.797844,0,0.030457,-0.999367,0.017875,0,-0.79728,-0.035076,-0.602589,0,0.426528,-0.046702,0.061631,1,0.00081,-0.000574,-0.00328,-0.001671,-1.835253,-0.158091,-0.922561,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277780,0.286403,0.706675,-0.376275,-1.885593,0.105816,1.626502,0.57949,0.602837,0.004094,-0.797842,0,0.030453,-0.999367,0.017882,0,-0.797279,-0.035077,-0.602591,0,0.426531,-0.046704,0.06163,1,0.000822,-0.000582,-0.003328,-0.001714,-1.823842,-0.175632,-0.971976,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277781,0.286398,0.70667,-0.376275,-1.885595,0.105819,1.626501,0.579492,0.602839,0.004089,-0.79784,0,0.030443,-0.999367,0.017881,0,-0.797277,-0.035069,-0.602594,0,0.42653,-0.046705,0.061632,1,0.000822,-0.000588,-0.003333,-0.001606,-1.820656,-0.180694,-0.998083,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277782,0.286406,0.70667,-0.376274,-1.885595,0.10582,1.626504,0.579492,0.602842,0.004095,-0.797838,0,0.030452,-0.999367,0.01788,0,-0.797275,-0.035075,-0.602596,0,0.426532,-0.046701,0.061632,1,0.000827,-0.00057,-0.003331,-0.001985,-1.82406,-0.177977,-1.007826,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277783,0.2864,0.706668,-0.376279,-1.885599,0.105821,1.626502,0.579488,0.60284,0.004092,-0.797839,0,0.030444,-0.999367,0.017878,0,-0.797277,-0.035067,-0.602595,0,0.42653,-0.046705,0.061633,1,0.00082,-0.000588,-0.003327,-0.001566,-1.829594,-0.173413,-1.007563,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277784,0.286402,0.706665,-0.376276,-1.8856,0.105816,1.626502,0.579488,0.60284,0.004096,-0.79784,0,0.030451,-0.999367,0.017878,0,-0.797277,-0.035073,-0.602594,0,0.42653,-0.046704,0.061633,1,0.000819,-0.000582,-0.00332,-0.001666,-1.834203,-0.16387,-1.00042,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277785,0.286402,0.706672,-0.376273,-1.885601,0.105817,1.626502,0.579492,0.602833,0.004093,-0.797845,0,0.03045,-0.999367,0.017881,0,-0.797282,-0.035074,-0.602587,0,0.426527,-0.046703,0.06163,1,0.000809,-0.00058,-0.003283,-0.001568,-1.837216,-0.151227,-0.984928,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277786,0.286402,0.706668,-0.376273,-1.8856,0.105815,1.626504,0.579493,0.602839,0.004093,-0.797841,0,0.030451,-0.999367,0.017882,0,-0.797277,-0.035076,-0.602593,0,0.426529,-0.046703,0.061632,1,0.000818,-0.00058,-0.003311,-0.001686,-1.839905,-0.140056,-0.960181,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277787,0.286402,0.706673,-0.376276,-1.885601,0.105819,1.626506,0.579492,0.602837,0.00409,-0.797842,0,0.030447,-0.999367,0.017882,0,-0.797279,-0.035072,-0.602591,0,0.426528,-0.046704,0.061629,1,0.000813,-0.000583,-0.003299,-0.001559,-1.843668,-0.128561,-0.931243,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277788,0.286405,0.706669,-0.376271,-1.885594,0.10582,1.626503,0.57949,0.602843,0.0041,-0.797837,0,0.030455,-0.999367,0.017876,0,-0.797274,-0.035075,-0.602597,0,0.426532,-0.046699,0.061632,1,0.00083,-0.000565,-0.003337,-0.00213,-1.85013,-0.117894,-0.901043,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277789,0.286405,0.706668,-0.376276,-1.8856,0.10582,1.626503,0.579488,0.602838,0.004097,-0.797841,0,0.030451,-0.999367,0.017877,0,-0.797278,-0.035072,-0.602593,0,0.426529,-0.046702,0.061632,1,0.000817,-0.000576,-0.003305,-0.001755,-1.858517,-0.110624,-0.872034,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277790,0.286402,0.706663,-0.376271,-1.885596,0.105817,1.626505,0.57949,0.602847,0.0041,-0.797835,0,0.030454,-0.999367,0.017876,0,-0.797271,-0.035075,-0.602601,0,0.426533,-0.046701,0.061634,1,0.000832,-0.000571,-0.00335,-0.002062,-1.865606,-0.103718,-0.848534,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277791,0.286402,0.706672,-0.376273,-1.885598,0.105819,1.626502,0.579495,0.602836,0.00409,-0.797842,0,0.030447,-0.999367,0.017882,0,-0.797279,-0.035073,-0.602591,0,0.426529,-0.046702,0.06163,1,0.000817,-0.000577,-0.003305,-0.001719,-1.871283,-0.094401,-0.82897,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277792,0.286397,0.706671,-0.376273,-1.885596,0.105817,1.626502,0.579495,0.602839,0.004088,-0.79784,0,0.030444,-0.999367,0.017883,0,-0.797277,-0.035071,-0.602593,0,0.42653,-0.046704,0.061631,1,0.000822,-0.000585,-0.00333,-0.001644,-1.877924,-0.080954,-0.807615,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277793,0.2864,0.706669,-0.376271,-1.885599,0.105817,1.626502,0.57949,0.602837,0.004096,-0.797841,0,0.03045,-0.999367,0.017877,0,-0.797278,-0.035072,-0.602592,0,0.426529,-0.046703,0.061631,1,0.000818,-0.000578,-0.003309,-0.001719,-1.884827,-0.064213,-0.784867,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277794,0.2864,0.706668,-0.376276,-1.885603,0.10582,1.626501,0.579493,0.602835,0.004089,-0.797843,0,0.030442,-0.999367,0.01788,0,-0.79728,-0.035068,-0.60259,0,0.426528,-0.046705,0.061632,1,0.00081,-0.000586,-0.003291,-0.001466,-1.888667,-0.046986,-0.762968,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277795,0.2864,0.706673,-0.376278,-1.885598,0.105817,1.626498,0.57949,0.602832,0.004088,-0.797845,0,0.030445,-0.999367,0.017882,0,-0.797282,-0.035071,-0.602587,0,0.426528,-0.046706,0.061631,1,0.000811,-0.000592,-0.003301,-0.001376,-1.890318,-0.028885,-0.740488,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277796,0.286402,0.706665,-0.376277,-1.885599,0.10582,1.6265,0.579493,0.60284,0.004091,-0.79784,0,0.030445,-0.999367,0.017879,0,-0.797277,-0.035069,-0.602594,0,0.42653,-0.046703,0.061633,1,0.000821,-0.00058,-0.003321,-0.001723,-1.89251,-0.012782,-0.720705,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277797,0.286402,0.70667,-0.376276,-1.8856,0.105821,1.626505,0.579494,0.602839,0.004089,-0.79784,0,0.030444,-0.999367,0.017882,0,-0.797278,-0.03507,-0.602593,0,0.426529,-0.046703,0.061631,1,0.000817,-0.000581,-0.003309,-0.001642,-1.89409,-0.00307,-0.709264,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277798,0.286402,0.706668,-0.376276,-1.885601,0.10582,1.626504,0.579492,0.602838,0.004091,-0.797841,0,0.030446,-0.999367,0.01788,0,-0.797278,-0.03507,-0.602593,0,0.426529,-0.046703,0.061631,1,0.000816,-0.000581,-0.003307,-0.001647,-1.894603,0.00115,-0.703564,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277799,0.2864,0.706668,-0.376271,-1.885599,0.105816,1.626503,0.57949,0.602839,0.004098,-0.797841,0,0.030453,-0.999367,0.017877,0,-0.797277,-0.035074,-0.602593,0,0.42653,-0.046702,0.061632,1,0.000819,-0.000577,-0.003314,-0.001751,-1.894784,0.001552,-0.700115,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277800,0.286405,0.706669,-0.376276,-1.885603,0.105817,1.626502,0.579488,0.602835,0.004096,-0.797843,0,0.030453,-0.999367,0.017879,0,-0.79728,-0.035075,-0.602589,0,0.426528,-0.046703,0.061631,1,0.000811,-0.000579,-0.003287,-0.001603,-1.89393,-0.001819,-0.698194,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277801,0.286405,0.70667,-0.376276,-1.885598,0.105816,1.626505,0.579488,0.602839,0.004097,-0.79784,0,0.030455,-0.999367,0.01788,0,-0.797277,-0.035078,-0.602594,0,0.42653,-0.046703,0.061631,1,0.00082,-0.00058,-0.00332,-0.00172,-1.893059,-0.00766,-0.694631,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277802,0.2864,0.706665,-0.376273,-1.885601,0.105816,1.626503,0.57949,0.602839,0.004095,-0.79784,0,0.030449,-0.999367,0.017878,0,-0.797277,-0.035072,-0.602594,0,0.426529,-0.046704,0.061633,1,0.000818,-0.000582,-0.003314,-0.001647,-1.893329,-0.021056,-0.691092,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277803,0.2864,0.706667,-0.37627,-1.885601,0.105816,1.626503,0.579494,0.602837,0.004094,-0.797842,0,0.03045,-0.999367,0.01788,0,-0.797279,-0.035074,-0.602592,0,0.426529,-0.046702,0.061631,1,0.000815,-0.000577,-0.0033,-0.0017,-1.892833,-0.051482,-0.691774,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277804,0.286405,0.706671,-0.376277,-1.885599,0.105819,1.626502,0.57949,0.602837,0.004094,-0.797842,0,0.03045,-0.999367,0.017879,0,-0.797279,-0.035074,-0.602592,0,0.426529,-0.046703,0.061631,1,0.000818,-0.000578,-0.003309,-0.001715,-1.89149,-0.093699,-0.694994,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277805,0.2864,0.706666,-0.376279,-1.885604,0.10582,1.626501,0.579487,0.602836,0.004092,-0.797843,0,0.030443,-0.999367,0.017877,0,-0.79728,-0.035066,-0.60259,0,0.426528,-0.046706,0.061633,1,0.00081,-0.00059,-0.003296,-0.001395,-1.889938,-0.129751,-0.698325,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277806,0.286402,0.706673,-0.376271,-1.885599,0.105817,1.626503,0.579494,0.602835,0.004094,-0.797844,0,0.030451,-0.999367,0.017881,0,-0.79728,-0.035075,-0.602589,0,0.426529,-0.046702,0.06163,1,0.000814,-0.000574,-0.003293,-0.00174,-1.887486,-0.151722,-0.699058,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277807,0.286402,0.706668,-0.376273,-1.885603,0.105816,1.626506,0.579493,0.602837,0.004093,-0.797841,0,0.030451,-0.999367,0.017881,0,-0.797278,-0.035075,-0.602592,0,0.426528,-0.046703,0.061631,1,0.000813,-0.000578,-0.003295,-0.001647,-1.884696,-0.166111,-0.695659,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277808,0.2864,0.706673,-0.376274,-1.885596,0.105815,1.626502,0.579494,0.602836,0.004089,-0.797842,0,0.030449,-0.999367,0.017884,0,-0.797279,-0.035075,-0.60259,0,0.426529,-0.046705,0.06163,1,0.000818,-0.000586,-0.003318,-0.001573,-1.882569,-0.17383,-0.69166,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277809,0.286402,0.706669,-0.376271,-1.8856,0.105816,1.626499,0.579491,0.602834,0.004097,-0.797844,0,0.030453,-0.999367,0.017878,0,-0.797281,-0.035075,-0.602588,0,0.426528,-0.046702,0.061632,1,0.000813,-0.000574,-0.003289,-0.001723,-1.882139,-0.17223,-0.688462,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277810,0.2864,0.706671,-0.376271,-1.885601,0.10582,1.626501,0.57949,0.602834,0.004096,-0.797844,0,0.030448,-0.999367,0.017876,0,-0.797281,-0.03507,-0.602589,0,0.426528,-0.046702,0.06163,1,0.000811,-0.000574,-0.003285,-0.001688,-1.878588,-0.165125,-0.681161,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277811,0.286399,0.70667,-0.376268,-1.885596,0.10582,1.626504,0.579494,0.60284,0.004095,-0.79784,0,0.030448,-0.999367,0.017877,0,-0.797276,-0.035071,-0.602595,0,0.426531,-0.046701,0.061631,1,0.000822,-0.00057,-0.003317,-0.001932,-1.870223,-0.155982,-0.669781,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277812,0.286399,0.706671,-0.376271,-1.8856,0.105817,1.626504,0.579495,0.602836,0.004091,-0.797843,0,0.030448,-0.999367,0.017881,0,-0.79728,-0.035073,-0.60259,0,0.426528,-0.046703,0.06163,1,0.000814,-0.000579,-0.003297,-0.001648,-1.865637,-0.146391,-0.664946,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
