"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Angle_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.670986,0.0174283,-0.741252,0,0.00957798,-0.999834,-0.014838,0,-0.741402,0.00285647,-0.671055,0,0.243195,-0.0934624,0.0792969,1],initial_joint_pose:[0.252836,0.250632,-0.47312,-2.5972,-0.080722,2.00457,0.578335],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:5.747,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
5191815,0.219605,0.605952,-0.393605,-2.051527,0.055118,1.763857,0.523434,0.649912,0.013596,-0.759875,0,0.014329,-0.999872,-0.005635,0,-0.759869,-0.007226,-0.650036,0,0.393464,-0.09325,0.062874,1,-0.036403,0.001219,0.024014,-0.014949,0.980914,-1.073943,-1.006309,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191816,0.219604,0.605956,-0.39361,-2.05152,0.055119,1.763858,0.523431,0.649916,0.013593,-0.759872,0,0.014327,-0.999872,-0.005632,0,-0.759866,-0.007226,-0.650039,0,0.393466,-0.093253,0.062874,1,-0.036391,0.001202,0.023995,-0.014915,0.982062,-1.070961,-1.013605,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191817,0.219605,0.60596,-0.393604,-2.051527,0.055119,1.763858,0.52344,0.649907,0.013589,-0.75988,0,0.014325,-0.999872,-0.005629,0,-0.759874,-0.007227,-0.650031,0,0.393462,-0.09325,0.062871,1,-0.036416,0.001218,0.024022,-0.014952,0.982123,-1.065737,-1.01016,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191818,0.219604,0.605952,-0.393604,-2.051525,0.05512,1.763858,0.523439,0.649914,0.013591,-0.759873,0,0.014325,-0.999872,-0.005632,0,-0.759867,-0.007225,-0.650038,0,0.393465,-0.09325,0.062874,1,-0.036397,0.00122,0.024011,-0.014949,0.983011,-1.06213,-1.000207,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191819,0.219605,0.605953,-0.39361,-2.051522,0.055118,1.763858,0.523437,0.649916,0.013589,-0.759872,0,0.014325,-0.999872,-0.005629,0,-0.759866,-0.007227,-0.65004,0,0.393466,-0.093253,0.062875,1,-0.036392,0.001205,0.023998,-0.014921,0.984888,-1.060466,-0.99581,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191820,0.219604,0.605958,-0.393609,-2.051522,0.055115,1.763859,0.523439,0.649913,0.013587,-0.759875,0,0.014326,-0.999872,-0.005625,0,-0.759869,-0.00723,-0.650037,0,0.393465,-0.093254,0.062873,1,-0.036398,0.001199,0.023998,-0.014913,0.98497,-1.057028,-0.995562,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191821,0.219612,0.605957,-0.393608,-2.051519,0.055118,1.763857,0.523431,0.649914,0.013601,-0.759873,0,0.014338,-0.999872,-0.005633,0,-0.759867,-0.007234,-0.650038,0,0.393467,-0.093249,0.062874,1,-0.036387,0.001225,0.024007,-0.014954,0.983011,-1.055444,-0.992569,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191822,0.219605,0.60595,-0.393607,-2.051525,0.055118,1.763858,0.523438,0.649916,0.01359,-0.759872,0,0.014325,-0.999872,-0.00563,0,-0.759866,-0.007226,-0.65004,0,0.393466,-0.093252,0.062875,1,-0.036395,0.001212,0.024004,-0.014934,0.981822,-1.058574,-0.992007,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191823,0.219607,0.605955,-0.393607,-2.051522,0.055119,1.763859,0.523435,0.649915,0.013595,-0.759873,0,0.014331,-0.999872,-0.005632,0,-0.759866,-0.007229,-0.650039,0,0.393466,-0.09325,0.062874,1,-0.036391,0.001219,0.024006,-0.014944,0.98214,-1.062004,-0.997294,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191824,0.219605,0.605955,-0.39361,-2.051519,0.055118,1.763861,0.52344,0.649919,0.013585,-0.75987,0,0.014323,-0.999872,-0.005625,0,-0.759863,-0.007228,-0.650043,0,0.393467,-0.093253,0.062874,1,-0.036384,0.001201,0.023991,-0.014911,0.976726,-1.062957,-1.008073,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191825,0.2196,0.605953,-0.393605,-2.05152,0.055119,1.763858,0.52344,0.649918,0.013588,-0.75987,0,0.014322,-0.999872,-0.00563,0,-0.759864,-0.007224,-0.650042,0,0.393467,-0.093252,0.062875,1,-0.036386,0.001209,0.023996,-0.014925,0.960068,-1.060511,-1.02756,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191826,0.219604,0.605953,-0.393612,-2.051519,0.055116,1.763859,0.523435,0.649919,0.013589,-0.75987,0,0.014326,-0.999872,-0.005627,0,-0.759863,-0.007229,-0.650042,0,0.393468,-0.093254,0.062876,1,-0.036384,0.001195,0.023987,-0.014902,0.938235,-1.056749,-1.051338,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191827,0.219604,0.60595,-0.393603,-2.051524,0.055115,1.763857,0.523436,0.649915,0.013597,-0.759872,0,0.014333,-0.999872,-0.005633,0,-0.759866,-0.00723,-0.650039,0,0.393466,-0.09325,0.062875,1,-0.036392,0.00122,0.024008,-0.014948,0.920288,-1.057429,-1.07039,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191828,0.219599,0.605957,-0.393612,-2.051519,0.055118,1.763859,0.523434,0.649916,0.013586,-0.759872,0,0.014321,-0.999872,-0.005629,0,-0.759866,-0.007224,-0.65004,0,0.393466,-0.093257,0.062874,1,-0.036392,0.001183,0.023984,-0.014883,0.909834,-1.060742,-1.081064,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191829,0.219598,0.605958,-0.39361,-2.051519,0.05512,1.763859,0.523437,0.649916,0.013583,-0.759872,0,0.014317,-0.999872,-0.005628,0,-0.759866,-0.007222,-0.650039,0,0.393466,-0.093256,0.062874,1,-0.036393,0.001188,0.023988,-0.014892,0.903058,-1.055017,-1.072375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191830,0.219608,0.60596,-0.393607,-2.051519,0.05512,1.763858,0.523435,0.649912,0.013594,-0.759875,0,0.01433,-0.999872,-0.005631,0,-0.759869,-0.007229,-0.650036,0,0.393466,-0.09325,0.062872,1,-0.036393,0.001218,0.024007,-0.014944,0.89481,-1.043503,-1.031838,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191831,0.219602,0.605958,-0.39361,-2.051525,0.05512,1.763858,0.523433,0.649911,0.013589,-0.759876,0,0.014321,-0.999872,-0.005632,0,-0.75987,-0.007222,-0.650035,0,0.393463,-0.093254,0.062873,1,-0.036408,0.001197,0.024003,-0.014912,0.8871,-1.038081,-0.970986,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191832,0.219604,0.605958,-0.393607,-2.051519,0.055115,1.763856,0.52344,0.649912,0.013588,-0.759875,0,0.014327,-0.999872,-0.005626,0,-0.759869,-0.007231,-0.650036,0,0.393466,-0.093253,0.062874,1,-0.036394,0.001205,0.023999,-0.014921,0.883796,-1.036196,-0.913114,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191833,0.219599,0.605958,-0.393604,-2.051519,0.055118,1.763858,0.523438,0.649914,0.013589,-0.759874,0,0.014323,-0.999872,-0.00563,0,-0.759868,-0.007225,-0.650038,0,0.393466,-0.093253,0.062873,1,-0.036393,0.001204,0.023999,-0.014921,0.883325,-1.035111,-0.869835,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191834,0.219604,0.605956,-0.393607,-2.051519,0.055119,1.763857,0.523433,0.649915,0.013594,-0.759872,0,0.014329,-0.999872,-0.005633,0,-0.759866,-0.007227,-0.650039,0,0.393467,-0.093252,0.062874,1,-0.036389,0.001209,0.023998,-0.014926,0.884305,-1.034832,-0.8438,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191836,0.219606,0.605953,-0.393607,-2.051525,0.055116,1.763858,0.523431,0.649913,0.013599,-0.759874,0,0.014334,-0.999872,-0.005634,0,-0.759868,-0.00723,-0.650037,0,0.393465,-0.093251,0.062874,1,-0.036399,0.001213,0.024007,-0.014937,0.900306,-1.047944,-0.846789,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191837,0.219599,0.60595,-0.393609,-2.051525,0.055118,1.763859,0.523438,0.649917,0.013585,-0.759871,0,0.014319,-0.999872,-0.005629,0,-0.759865,-0.007222,-0.650041,0,0.393465,-0.093255,0.062876,1,-0.036396,0.001194,0.023994,-0.014904,0.916412,-1.072372,-0.89213,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191838,0.219607,0.605955,-0.393612,-2.051517,0.055115,1.763855,0.523432,0.649916,0.013593,-0.759872,0,0.014331,-0.999872,-0.005629,0,-0.759866,-0.007231,-0.65004,0,0.393467,-0.093254,0.062876,1,-0.036384,0.001199,0.023989,-0.014908,0.935075,-1.089538,-0.962278,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191839,0.219607,0.605955,-0.393613,-2.051521,0.055117,1.763858,0.523439,0.649915,0.013585,-0.759873,0,0.014324,-0.999872,-0.005625,0,-0.759867,-0.007229,-0.650039,0,0.393466,-0.093254,0.062875,1,-0.036393,0.0012,0.023996,-0.014913,0.952704,-1.095494,-1.031766,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191840,0.219605,0.605956,-0.393611,-2.05152,0.055115,1.76386,0.523435,0.649917,0.013591,-0.759871,0,0.01433,-0.999872,-0.005627,0,-0.759865,-0.007231,-0.650041,0,0.393467,-0.093254,0.062874,1,-0.036387,0.001197,0.02399,-0.014906,0.967508,-1.0971,-1.08432,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191841,0.219607,0.60595,-0.393605,-2.051521,0.055118,1.763858,0.523435,0.649919,0.013598,-0.759869,0,0.014333,-0.999872,-0.005634,0,-0.759863,-0.00723,-0.650043,0,0.393468,-0.09325,0.062876,1,-0.036381,0.001223,0.024003,-0.014948,0.978348,-1.097426,-1.120158,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191842,0.219602,0.605958,-0.393602,-2.051519,0.055119,1.763857,0.523437,0.649914,0.013594,-0.759874,0,0.014329,-0.999872,-0.005632,0,-0.759868,-0.007228,-0.650038,0,0.393466,-0.09325,0.062873,1,-0.036391,0.001218,0.024006,-0.014943,0.982835,-1.098583,-1.143085,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191843,0.219605,0.605953,-0.393607,-2.05152,0.055118,1.763858,0.523431,0.649918,0.013597,-0.75987,0,0.014331,-0.999872,-0.005635,0,-0.759864,-0.007228,-0.650042,0,0.393468,-0.093252,0.062875,1,-0.036384,0.001211,0.023997,-0.014929,0.981723,-1.096846,-1.152448,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191844,0.219605,0.605955,-0.39361,-2.051521,0.055119,1.763857,0.52344,0.649914,0.013586,-0.759873,0,0.014322,-0.999872,-0.005627,0,-0.759867,-0.007226,-0.650038,0,0.393466,-0.093253,0.062874,1,-0.036394,0.001205,0.023999,-0.014921,0.978909,-1.08935,-1.151782,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191845,0.219605,0.605953,-0.393607,-2.05152,0.055116,1.763857,0.523438,0.649917,0.013591,-0.759871,0,0.014329,-0.999872,-0.005628,0,-0.759865,-0.00723,-0.650041,0,0.393467,-0.093252,0.062876,1,-0.036385,0.001209,0.023996,-0.014926,0.976349,-1.078462,-1.145247,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191846,0.219605,0.605956,-0.393607,-2.051522,0.055114,1.763855,0.523432,0.649911,0.013597,-0.759876,0,0.014333,-0.999872,-0.005632,0,-0.75987,-0.007231,-0.650035,0,0.393465,-0.093252,0.062874,1,-0.036399,0.001207,0.024004,-0.014927,0.974314,-1.068398,-1.133186,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191847,0.219605,0.605958,-0.393607,-2.051521,0.055117,1.763856,0.523437,0.649911,0.013591,-0.759876,0,0.014328,-0.999872,-0.005629,0,-0.75987,-0.007229,-0.650035,0,0.393465,-0.093252,0.062873,1,-0.036398,0.00121,0.024005,-0.014931,0.972311,-1.061458,-1.11404,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191848,0.219604,0.605956,-0.393612,-2.051522,0.055118,1.763857,0.523433,0.649913,0.01359,-0.759874,0,0.014325,-0.999872,-0.005631,0,-0.759868,-0.007225,-0.650037,0,0.393465,-0.093254,0.062874,1,-0.036398,0.001197,0.023997,-0.01491,0.971539,-1.057491,-1.100338,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191849,0.219602,0.605953,-0.39361,-2.051521,0.055118,1.763854,0.523438,0.649914,0.013585,-0.759874,0,0.01432,-0.999872,-0.005628,0,-0.759867,-0.007224,-0.650038,0,0.393466,-0.093254,0.062876,1,-0.036395,0.001198,0.023995,-0.01491,0.975414,-1.053794,-1.113119,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191850,0.219603,0.605953,-0.393607,-2.051524,0.055119,1.763858,0.523436,0.649914,0.01359,-0.759873,0,0.014323,-0.999872,-0.005632,0,-0.759867,-0.007224,-0.650038,0,0.393465,-0.093252,0.062875,1,-0.036399,0.001208,0.024004,-0.014928,0.9827,-1.050287,-1.146637,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191851,0.219602,0.605958,-0.393607,-2.051523,0.055118,1.763858,0.52344,0.649912,0.013585,-0.759875,0,0.014322,-0.999872,-0.005627,0,-0.759869,-0.007226,-0.650036,0,0.393465,-0.093253,0.062873,1,-0.036401,0.001203,0.024003,-0.014921,0.990715,-1.050281,-1.176667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191852,0.219602,0.605956,-0.393607,-2.051521,0.055119,1.763855,0.523438,0.649913,0.013588,-0.759875,0,0.014322,-0.999872,-0.00563,0,-0.759868,-0.007224,-0.650037,0,0.393465,-0.093253,0.062874,1,-0.036397,0.001205,0.024001,-0.014923,0.998338,-1.053192,-1.191062,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191853,0.219604,0.605953,-0.39361,-2.051524,0.055119,1.763857,0.523437,0.649914,0.013588,-0.759874,0,0.014322,-0.999872,-0.00563,0,-0.759868,-0.007224,-0.650038,0,0.393465,-0.093253,0.062875,1,-0.0364,0.001204,0.024002,-0.014922,1.004653,-1.055885,-1.194268,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191854,0.219608,0.605958,-0.393606,-2.051522,0.055116,1.763857,0.523437,0.649912,0.013593,-0.759876,0,0.014332,-0.999872,-0.005628,0,-0.759869,-0.007233,-0.650036,0,0.393465,-0.093251,0.062873,1,-0.036397,0.001216,0.024008,-0.014941,1.006577,-1.060449,-1.192279,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191855,0.219604,0.605953,-0.393612,-2.051522,0.055115,1.763858,0.523436,0.649916,0.013588,-0.759872,0,0.014325,-0.999872,-0.005627,0,-0.759866,-0.007228,-0.65004,0,0.393466,-0.093255,0.062875,1,-0.036393,0.001192,0.02399,-0.014899,0.998223,-1.066779,-1.177049,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191856,0.219602,0.605953,-0.393607,-2.051522,0.055114,1.763858,0.523433,0.649915,0.013594,-0.759872,0,0.01433,-0.999872,-0.005631,0,-0.759866,-0.00723,-0.650039,0,0.393466,-0.093253,0.062875,1,-0.036392,0.001201,0.023996,-0.014914,0.980708,-1.067874,-1.138572,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191857,0.219601,0.605956,-0.39361,-2.051527,0.055117,1.763854,0.523437,0.649907,0.013586,-0.75988,0,0.01432,-0.999872,-0.005629,0,-0.759874,-0.007224,-0.650031,0,0.393462,-0.093255,0.062874,1,-0.036418,0.001195,0.024008,-0.014912,0.962057,-1.062529,-1.082296,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191858,0.219602,0.605956,-0.393605,-2.051517,0.055119,1.763854,0.523431,0.649915,0.013597,-0.759873,0,0.014329,-0.999872,-0.005636,0,-0.759866,-0.007226,-0.650039,0,0.393467,-0.093252,0.062875,1,-0.036385,0.00121,0.023997,-0.014928,0.945525,-1.053313,-1.020328,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191859,0.219603,0.605953,-0.393607,-2.051527,0.055116,1.763857,0.523437,0.649911,0.013589,-0.759876,0,0.014325,-0.999872,-0.00563,0,-0.75987,-0.007227,-0.650035,0,0.393463,-0.093253,0.062874,1,-0.036408,0.001204,0.024007,-0.014924,0.931346,-1.043902,-0.964488,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191860,0.219599,0.605953,-0.393607,-2.051519,0.055115,1.763858,0.523434,0.649917,0.013592,-0.759871,0,0.014327,-0.999872,-0.005631,0,-0.759864,-0.007227,-0.650041,0,0.393467,-0.093254,0.062875,1,-0.036386,0.001197,0.02399,-0.014906,0.922166,-1.037251,-0.922452,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191861,0.219607,0.605953,-0.39361,-2.051525,0.055117,1.763858,0.523435,0.649914,0.013591,-0.759874,0,0.014327,-0.999872,-0.00563,0,-0.759867,-0.007228,-0.650038,0,0.393465,-0.093252,0.062875,1,-0.036398,0.001207,0.024004,-0.014928,0.91763,-1.034332,-0.894903,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191862,0.219604,0.605958,-0.393605,-2.05152,0.055116,1.763858,0.523437,0.649913,0.013593,-0.759875,0,0.014331,-0.999872,-0.00563,0,-0.759868,-0.007231,-0.650037,0,0.393466,-0.093251,0.062873,1,-0.036393,0.001213,0.024003,-0.014935,0.916017,-1.036521,-0.875807,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191863,0.219604,0.605956,-0.393607,-2.051524,0.055117,1.76386,0.523434,0.649914,0.013594,-0.759874,0,0.014329,-0.999872,-0.005632,0,-0.759867,-0.007228,-0.650038,0,0.393465,-0.093252,0.062873,1,-0.036398,0.001206,0.024003,-0.014926,0.916834,-1.0404,-0.859529,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191864,0.219604,0.605953,-0.393612,-2.05152,0.055119,1.763859,0.523436,0.649919,0.013587,-0.759869,0,0.014323,-0.999872,-0.005628,0,-0.759863,-0.007226,-0.650043,0,0.393468,-0.093254,0.062876,1,-0.036384,0.001198,0.023988,-0.014906,0.920416,-1.039178,-0.850928,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191865,0.219605,0.605953,-0.393604,-2.051517,0.055119,1.763859,0.523435,0.64992,0.013596,-0.759868,0,0.014331,-0.999872,-0.005633,0,-0.759862,-0.007229,-0.650044,0,0.393469,-0.09325,0.062875,1,-0.036374,0.001218,0.023995,-0.014938,0.925013,-1.033858,-0.853246,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191866,0.219605,0.605952,-0.393604,-2.051524,0.055118,1.763859,0.523435,0.649916,0.013596,-0.759872,0,0.01433,-0.999872,-0.005634,0,-0.759866,-0.007228,-0.65004,0,0.393466,-0.09325,0.062875,1,-0.036393,0.001219,0.024008,-0.014946,0.929065,-1.031891,-0.860734,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191867,0.219607,0.605955,-0.393607,-2.051522,0.05512,1.763857,0.523433,0.649914,0.013596,-0.759873,0,0.014331,-0.999872,-0.005634,0,-0.759867,-0.007228,-0.650038,0,0.393466,-0.09325,0.062874,1,-0.036392,0.001218,0.024007,-0.014944,0.934066,-1.034354,-0.86914,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191868,0.219607,0.605955,-0.393607,-2.05152,0.05512,1.763858,0.523431,0.649916,0.013598,-0.759872,0,0.014332,-0.999872,-0.005635,0,-0.759866,-0.007228,-0.65004,0,0.393467,-0.09325,0.062874,1,-0.036386,0.001218,0.024003,-0.014942,0.939157,-1.038101,-0.877107,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191869,0.219603,0.605955,-0.393606,-2.051519,0.055118,1.763857,0.523438,0.649916,0.013589,-0.759872,0,0.014325,-0.999872,-0.005629,0,-0.759866,-0.007227,-0.65004,0,0.393467,-0.093252,0.062874,1,-0.036387,0.001208,0.023997,-0.014924,0.942652,-1.041567,-0.88458,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191870,0.219609,0.605956,-0.393605,-2.051517,0.055118,1.763859,0.523431,0.649918,0.013602,-0.75987,0,0.014338,-0.999872,-0.005635,0,-0.759864,-0.007233,-0.650042,0,0.393469,-0.093249,0.062874,1,-0.036377,0.001226,0.024002,-0.014952,0.944099,-1.046251,-0.892448,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191871,0.219602,0.605956,-0.393607,-2.051519,0.05512,1.763857,0.523438,0.649916,0.013589,-0.759872,0,0.014323,-0.999872,-0.00563,0,-0.759866,-0.007225,-0.65004,0,0.393467,-0.093253,0.062874,1,-0.036388,0.001206,0.023997,-0.014922,0.944758,-1.051462,-0.900303,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191872,0.219604,0.605958,-0.393607,-2.051514,0.055115,1.763858,0.523433,0.649918,0.013596,-0.75987,0,0.014334,-0.999872,-0.00563,0,-0.759864,-0.007233,-0.650042,0,0.393469,-0.093252,0.062875,1,-0.036375,0.001206,0.023988,-0.014918,0.945571,-1.05342,-0.908141,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191873,0.219602,0.605961,-0.393608,-2.051518,0.055118,1.763858,0.523435,0.649913,0.01359,-0.759875,0,0.014326,-0.999872,-0.00563,0,-0.759869,-0.007227,-0.650037,0,0.393466,-0.093254,0.062873,1,-0.036394,0.001199,0.023996,-0.014912,0.945157,-1.052261,-0.915135,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191874,0.219609,0.605959,-0.393607,-2.05152,0.055119,1.763858,0.523438,0.649914,0.013592,-0.759874,0,0.01433,-0.999872,-0.005629,0,-0.759868,-0.007231,-0.650038,0,0.393466,-0.09325,0.062873,1,-0.03639,0.001221,0.024007,-0.014948,0.944672,-1.050811,-0.919351,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191875,0.219604,0.605957,-0.393613,-2.051517,0.055119,1.763859,0.523432,0.649918,0.01359,-0.75987,0,0.014326,-0.999872,-0.00563,0,-0.759864,-0.007227,-0.650042,0,0.393468,-0.093255,0.062875,1,-0.036381,0.001195,0.023985,-0.0149,0.945578,-1.049592,-0.923013,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191876,0.219605,0.605953,-0.393613,-2.051519,0.055115,1.763858,0.523439,0.649918,0.013585,-0.75987,0,0.014324,-0.999872,-0.005624,0,-0.759864,-0.00723,-0.650042,0,0.393468,-0.093255,0.062876,1,-0.036384,0.001193,0.023986,-0.014898,0.947672,-1.044887,-0.930026,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191877,0.219599,0.605956,-0.393608,-2.051521,0.055118,1.763857,0.523437,0.649914,0.013586,-0.759873,0,0.014321,-0.999872,-0.005629,0,-0.759867,-0.007224,-0.650038,0,0.393465,-0.093254,0.062874,1,-0.036396,0.001195,0.023995,-0.014906,0.955399,-1.03631,-0.935079,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191878,0.219604,0.605956,-0.39361,-2.051522,0.055116,1.763859,0.523434,0.649915,0.013592,-0.759873,0,0.014328,-0.999872,-0.00563,0,-0.759867,-0.007229,-0.650039,0,0.393466,-0.093254,0.062874,1,-0.036394,0.001199,0.023996,-0.014912,0.97304,-1.02705,-0.929028,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191879,0.219604,0.60595,-0.393604,-2.051517,0.055117,1.763858,0.523433,0.649921,0.013599,-0.759868,0,0.014333,-0.999872,-0.005635,0,-0.759861,-0.007229,-0.650045,0,0.393469,-0.093251,0.062876,1,-0.036373,0.001216,0.023993,-0.014934,0.994934,-1.021431,-0.917897,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191880,0.219607,0.605958,-0.39361,-2.051517,0.055119,1.763858,0.523433,0.649916,0.013594,-0.759872,0,0.01433,-0.999872,-0.005631,0,-0.759865,-0.007229,-0.65004,0,0.393468,-0.093252,0.062874,1,-0.036382,0.001208,0.023994,-0.014924,1.012724,-1.020858,-0.909424,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191881,0.219602,0.605955,-0.393607,-2.051519,0.055118,1.763857,0.52344,0.649916,0.013587,-0.759872,0,0.014323,-0.999872,-0.005628,0,-0.759866,-0.007226,-0.65004,0,0.393467,-0.093253,0.062875,1,-0.036387,0.001205,0.023995,-0.014919,1.024288,-1.020294,-0.901656,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191882,0.219605,0.605953,-0.393612,-2.051516,0.055116,1.763858,0.523437,0.64992,0.013587,-0.759869,0,0.014326,-0.999872,-0.005626,0,-0.759863,-0.00723,-0.650044,0,0.393469,-0.093255,0.062876,1,-0.036377,0.001194,0.023982,-0.014898,1.030894,-1.016414,-0.898143,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191883,0.219607,0.605953,-0.393609,-2.051522,0.055114,1.763859,0.52344,0.649916,0.013589,-0.759872,0,0.014329,-0.999872,-0.005625,0,-0.759866,-0.007233,-0.65004,0,0.393467,-0.093252,0.062875,1,-0.036389,0.001207,0.023997,-0.014923,1.033393,-1.012979,-0.900758,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191884,0.219602,0.605958,-0.393608,-2.051514,0.055116,1.763858,0.523435,0.649917,0.013591,-0.759871,0,0.014328,-0.999872,-0.005629,0,-0.759864,-0.00723,-0.650041,0,0.393469,-0.093254,0.062874,1,-0.036378,0.001199,0.023986,-0.014907,1.031552,-1.013376,-0.902624,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191885,0.219605,0.605956,-0.393604,-2.051516,0.055115,1.763858,0.523432,0.649917,0.0136,-0.759871,0,0.014337,-0.999872,-0.005633,0,-0.759864,-0.007233,-0.650041,0,0.393469,-0.093251,0.062875,1,-0.036377,0.001214,0.023995,-0.014932,1.02474,-1.016748,-0.900482,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
