"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/PShape_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.573126,-0.00323033,-0.819449,0,-0.00695561,-0.999966,-0.000922836,0,-0.819434,0.00622879,-0.57314,0,0.235074,-0.0658581,0.0674098,1],initial_joint_pose:[0.487182,0.395801,-0.603417,-2.5447,0.0725013,1.91511,0.538146],initial_x_ds:-0.75,initial_y_ds:-0.58,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:9.091,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
9325200,0.479488,0.600622,-0.466468,-2.205046,0.209522,1.676219,0.581534,0.502245,-0.001637,-0.864713,0,-0.007587,-0.999958,-0.002513,0,-0.86469,0.007823,-0.502246,0,0.318438,-0.001966,0.058101,1,0.007861,0.000845,-0.030209,-0.002702,-2.892783,-0.346032,-1.235415,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325201,0.479488,0.60062,-0.466468,-2.205048,0.209521,1.676219,0.581539,0.502244,-0.001642,-0.864713,0,-0.00759,-0.999958,-0.002509,0,-0.86469,0.007823,-0.502245,0,0.318437,-0.001966,0.058102,1,0.007856,0.000845,-0.030193,-0.002701,-2.891606,-0.3509,-1.24523,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325202,0.479491,0.600621,-0.466468,-2.20505,0.209521,1.676222,0.581544,0.502244,-0.001647,-0.864713,0,-0.007589,-0.999958,-0.002504,0,-0.86469,0.00782,-0.502245,0,0.318437,-0.001966,0.058101,1,0.007849,0.000846,-0.030166,-0.0027,-2.888915,-0.351069,-1.25267,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325203,0.479488,0.600624,-0.466464,-2.20505,0.209522,1.676223,0.581542,0.502242,-0.001645,-0.864715,0,-0.007589,-0.999958,-0.002506,0,-0.864691,0.007821,-0.502243,0,0.318436,-0.001965,0.0581,1,0.00784,0.000849,-0.030135,-0.002701,-2.886032,-0.350834,-1.255714,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325204,0.479486,0.600624,-0.466465,-2.205048,0.209522,1.676223,0.581539,0.502243,-0.001643,-0.864714,0,-0.007589,-0.999958,-0.002508,0,-0.86469,0.007823,-0.502245,0,0.318437,-0.001966,0.0581,1,0.007849,0.000843,-0.030167,-0.002697,-2.884511,-0.352193,-1.253156,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325205,0.479487,0.600619,-0.466465,-2.205046,0.209521,1.676223,0.581536,0.502249,-0.001637,-0.86471,0,-0.007586,-0.999958,-0.002513,0,-0.864687,0.007822,-0.50225,0,0.318439,-0.001965,0.058101,1,0.00787,0.000852,-0.030246,-0.00271,-2.88465,-0.354825,-1.250289,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325206,0.479488,0.600617,-0.466473,-2.205047,0.209521,1.676223,0.581542,0.502251,-0.001649,-0.864709,0,-0.007595,-0.999958,-0.002505,0,-0.864686,0.007825,-0.502252,0,0.318439,-0.001968,0.058102,1,0.007873,0.000827,-0.030248,-0.002689,-2.885487,-0.35533,-1.254086,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325207,0.479485,0.600627,-0.466465,-2.205046,0.209519,1.67622,0.581544,0.502241,-0.001648,-0.864715,0,-0.00759,-0.999958,-0.002502,0,-0.864692,0.00782,-0.502242,0,0.318437,-0.001967,0.0581,1,0.00785,0.000834,-0.030166,-0.00269,-2.886712,-0.350833,-1.258658,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325208,0.479486,0.600617,-0.466465,-2.205045,0.20952,1.676221,0.581539,0.50225,-0.001639,-0.86471,0,-0.007588,-0.999958,-0.002511,0,-0.864686,0.007823,-0.502251,0,0.31844,-0.001965,0.058102,1,0.007878,0.00085,-0.030275,-0.00271,-2.888542,-0.346121,-1.257885,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325209,0.479487,0.600626,-0.466465,-2.20505,0.20952,1.676222,0.581541,0.502239,-0.001645,-0.864716,0,-0.007588,-0.999958,-0.002505,0,-0.864693,0.007819,-0.50224,0,0.318435,-0.001966,0.058099,1,0.007832,0.000839,-0.030103,-0.00269,-2.889786,-0.345644,-1.254086,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325210,0.47949,0.60062,-0.466468,-2.205051,0.209521,1.676222,0.581541,0.502245,-0.001643,-0.864713,0,-0.007589,-0.999958,-0.002507,0,-0.864689,0.007821,-0.502246,0,0.318437,-0.001965,0.058101,1,0.007849,0.000849,-0.030168,-0.002703,-2.888484,-0.347259,-1.24738,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325211,0.479488,0.600619,-0.466463,-2.205051,0.209522,1.676221,0.581533,0.502243,-0.001633,-0.864714,0,-0.007584,-0.999958,-0.002517,0,-0.86469,0.007822,-0.502245,0,0.318436,-0.001964,0.058101,1,0.007846,0.000863,-0.030161,-0.002714,-2.884508,-0.350229,-1.243001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325212,0.47949,0.60062,-0.466467,-2.205051,0.209522,1.676222,0.581541,0.502245,-0.001643,-0.864713,0,-0.007589,-0.999958,-0.002508,0,-0.864689,0.007822,-0.502246,0,0.318437,-0.001965,0.058101,1,0.007849,0.000853,-0.030168,-0.002706,-2.879312,-0.355233,-1.24457,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325213,0.47949,0.600627,-0.466465,-2.205048,0.209523,1.67622,0.581543,0.502239,-0.001646,-0.864716,0,-0.007589,-0.999958,-0.002505,0,-0.864693,0.007821,-0.50224,0,0.318435,-0.001965,0.058099,1,0.007839,0.000854,-0.030132,-0.002705,-2.875582,-0.360084,-1.243145,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325214,0.479488,0.600626,-0.466468,-2.205043,0.209522,1.676222,0.581537,0.502246,-0.001642,-0.864712,0,-0.007588,-0.999958,-0.002508,0,-0.864689,0.007822,-0.502247,0,0.318439,-0.001966,0.0581,1,0.007868,0.00084,-0.030233,-0.002699,-2.876062,-0.361013,-1.234111,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325215,0.479488,0.600622,-0.466465,-2.205045,0.209523,1.676223,0.581541,0.502247,-0.001642,-0.864711,0,-0.007588,-0.999958,-0.002508,0,-0.864688,0.007822,-0.502249,0,0.318439,-0.001965,0.058101,1,0.007867,0.000853,-0.030236,-0.002711,-2.879622,-0.357283,-1.22516,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325216,0.479486,0.600626,-0.46647,-2.20505,0.209523,1.676223,0.581538,0.502242,-0.001648,-0.864715,0,-0.007594,-0.999958,-0.002506,0,-0.864691,0.007826,-0.502243,0,0.318436,-0.001968,0.058099,1,0.007841,0.000821,-0.03013,-0.002677,-2.882865,-0.344147,-1.222608,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325217,0.479485,0.600622,-0.466468,-2.205048,0.209522,1.676222,0.581542,0.502245,-0.001648,-0.864713,0,-0.007595,-0.999958,-0.002505,0,-0.864689,0.007826,-0.502247,0,0.318437,-0.001967,0.058101,1,0.007856,0.000832,-0.030188,-0.002689,-2.885456,-0.314069,-1.227303,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325218,0.479483,0.600621,-0.466462,-2.205048,0.20952,1.676223,0.581541,0.502245,-0.001643,-0.864713,0,-0.00759,-0.999958,-0.002509,0,-0.864689,0.007823,-0.502246,0,0.318437,-0.001966,0.0581,1,0.007853,0.000843,-0.030182,-0.002699,-2.887585,-0.276658,-1.238769,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325219,0.479487,0.600627,-0.466462,-2.205047,0.209518,1.67622,0.581536,0.502239,-0.001637,-0.864716,0,-0.007581,-0.999958,-0.00251,0,-0.864693,0.007817,-0.50224,0,0.318436,-0.001965,0.058099,1,0.00784,0.000848,-0.030137,-0.0027,-2.888589,-0.248475,-1.250906,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325220,0.479488,0.600622,-0.466468,-2.205048,0.20952,1.676219,0.581542,0.502243,-0.001646,-0.864714,0,-0.00759,-0.999958,-0.002505,0,-0.864691,0.007822,-0.502244,0,0.318437,-0.001966,0.058101,1,0.007851,0.000839,-0.030173,-0.002694,-2.890108,-0.231867,-1.254851,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325221,0.479488,0.600617,-0.466465,-2.205048,0.209521,1.676222,0.581541,0.502247,-0.001641,-0.864711,0,-0.007588,-0.999958,-0.002509,0,-0.864688,0.007822,-0.502248,0,0.318438,-0.001965,0.058102,1,0.007862,0.000854,-0.030215,-0.00271,-2.892196,-0.222361,-1.24948,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325222,0.479491,0.600619,-0.466465,-2.205048,0.209522,1.676223,0.581538,0.502248,-0.001638,-0.864711,0,-0.007585,-0.999958,-0.002512,0,-0.864687,0.00782,-0.50225,0,0.318438,-0.001964,0.058101,1,0.007865,0.000863,-0.030229,-0.002718,-2.892465,-0.220332,-1.240395,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325223,0.479485,0.600624,-0.466468,-2.205048,0.209523,1.676223,0.581538,0.502245,-0.001645,-0.864713,0,-0.007593,-0.999958,-0.002508,0,-0.864689,0.007826,-0.502246,0,0.318437,-0.001967,0.0581,1,0.007854,0.000834,-0.030182,-0.00269,-2.891136,-0.223744,-1.229127,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325224,0.479485,0.60062,-0.466466,-2.205047,0.209522,1.676223,0.581536,0.502248,-0.001639,-0.864711,0,-0.00759,-0.999958,-0.002513,0,-0.864688,0.007825,-0.502249,0,0.318438,-0.001966,0.058101,1,0.007865,0.000845,-0.030223,-0.002703,-2.89037,-0.226306,-1.216056,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325225,0.479483,0.600619,-0.466467,-2.205045,0.209523,1.676223,0.581537,0.502251,-0.001641,-0.864709,0,-0.007593,-0.999958,-0.002512,0,-0.864686,0.007828,-0.502252,0,0.31844,-0.001967,0.058102,1,0.007877,0.000838,-0.030267,-0.002699,-2.891469,-0.228685,-1.207939,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325226,0.47949,0.600622,-0.466467,-2.205048,0.209521,1.676222,0.581542,0.502245,-0.001645,-0.864713,0,-0.007588,-0.999958,-0.002505,0,-0.864689,0.00782,-0.502246,0,0.318437,-0.001966,0.058101,1,0.007854,0.000846,-0.030186,-0.002701,-2.892737,-0.23593,-1.206835,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325227,0.479488,0.600627,-0.466468,-2.205045,0.209522,1.67622,0.581541,0.502242,-0.001647,-0.864715,0,-0.007591,-0.999958,-0.002505,0,-0.864691,0.007822,-0.502243,0,0.318437,-0.001967,0.0581,1,0.007853,0.000838,-0.030179,-0.002694,-2.892056,-0.248547,-1.204382,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325228,0.47949,0.600629,-0.466465,-2.205042,0.209521,1.676218,0.58154,0.50224,-0.001643,-0.864715,0,-0.007585,-0.999958,-0.002506,0,-0.864692,0.007817,-0.502241,0,0.318437,-0.001965,0.0581,1,0.007857,0.000853,-0.030199,-0.002708,-2.890919,-0.270207,-1.195959,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325229,0.479491,0.600626,-0.466468,-2.205052,0.209521,1.676218,0.581536,0.502235,-0.001641,-0.864719,0,-0.007586,-0.999958,-0.002509,0,-0.864695,0.00782,-0.502236,0,0.318433,-0.001966,0.0581,1,0.00782,0.000845,-0.03006,-0.002692,-2.888405,-0.307393,-1.184794,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325230,0.479488,0.600619,-0.466468,-2.20505,0.209523,1.676221,0.581542,0.502244,-0.001646,-0.864713,0,-0.007593,-0.999958,-0.002507,0,-0.86469,0.007825,-0.502245,0,0.318437,-0.001966,0.058101,1,0.007849,0.000846,-0.030165,-0.0027,-2.88192,-0.352181,-1.177493,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325231,0.479488,0.600624,-0.466468,-2.205048,0.209523,1.676223,0.581543,0.502244,-0.001648,-0.864713,0,-0.007592,-0.999958,-0.002504,0,-0.86469,0.007823,-0.502245,0,0.318437,-0.001966,0.0581,1,0.007851,0.00084,-0.030172,-0.002695,-2.874132,-0.391189,-1.177415,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325232,0.479491,0.600623,-0.46647,-2.205047,0.209522,1.676223,0.581542,0.502246,-0.001648,-0.864712,0,-0.007591,-0.999958,-0.002503,0,-0.864688,0.007821,-0.502248,0,0.318438,-0.001967,0.0581,1,0.007859,0.000838,-0.030201,-0.002696,-2.868705,-0.420137,-1.181614,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325233,0.479485,0.600627,-0.466468,-2.205048,0.209522,1.676223,0.581539,0.502242,-0.001647,-0.864714,0,-0.007593,-0.999958,-0.002505,0,-0.864691,0.007824,-0.502243,0,0.318436,-0.001968,0.058099,1,0.007846,0.000828,-0.030151,-0.002684,-2.866597,-0.438232,-1.187982,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325234,0.479493,0.600624,-0.466465,-2.205051,0.209521,1.676223,0.581539,0.502241,-0.00164,-0.864715,0,-0.007582,-0.999958,-0.002507,0,-0.864692,0.007816,-0.502242,0,0.318435,-0.001964,0.0581,1,0.007838,0.000859,-0.030132,-0.002709,-2.865908,-0.448954,-1.194948,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325235,0.479485,0.600627,-0.466465,-2.205041,0.209517,1.676222,0.581541,0.502246,-0.001644,-0.864712,0,-0.007585,-0.999958,-0.002504,0,-0.864689,0.007817,-0.502247,0,0.318439,-0.001967,0.0581,1,0.007875,0.000833,-0.030257,-0.002695,-2.866275,-0.45647,-1.201766,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325236,0.479488,0.600627,-0.466468,-2.205045,0.20952,1.676221,0.581542,0.502243,-0.001648,-0.864714,0,-0.007589,-0.999958,-0.002502,0,-0.86469,0.007819,-0.502244,0,0.318438,-0.001967,0.0581,1,0.007858,0.000835,-0.030195,-0.002693,-2.870049,-0.457647,-1.208569,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325237,0.479485,0.600627,-0.46647,-2.205051,0.209522,1.676222,0.581538,0.50224,-0.001648,-0.864716,0,-0.007594,-0.999958,-0.002505,0,-0.864692,0.007825,-0.502241,0,0.318435,-0.001969,0.058099,1,0.007835,0.000817,-0.030105,-0.002671,-2.874703,-0.449105,-1.21395,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325238,0.479493,0.600619,-0.46647,-2.205051,0.209521,1.676224,0.581536,0.502247,-0.001639,-0.864712,0,-0.007585,-0.999958,-0.00251,0,-0.864688,0.00782,-0.502248,0,0.318437,-0.001966,0.058101,1,0.007854,0.000847,-0.030184,-0.002702,-2.875663,-0.435487,-1.221412,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325239,0.479491,0.60062,-0.466464,-2.205046,0.209522,1.676224,0.58154,0.502249,-0.00164,-0.86471,0,-0.007585,-0.999958,-0.002509,0,-0.864687,0.007819,-0.50225,0,0.318439,-0.001964,0.058101,1,0.00787,0.000864,-0.03025,-0.00272,-2.873482,-0.426787,-1.234688,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325240,0.479495,0.600621,-0.466463,-2.205045,0.209521,1.676224,0.581541,0.502248,-0.001637,-0.864711,0,-0.007578,-0.999959,-0.002508,0,-0.864688,0.007813,-0.502249,0,0.318439,-0.001962,0.058101,1,0.007869,0.000879,-0.030252,-0.002733,-2.87107,-0.427225,-1.248574,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325241,0.479486,0.600627,-0.46647,-2.205047,0.209517,1.676224,0.58154,0.502243,-0.001649,-0.864714,0,-0.00759,-0.999958,-0.002501,0,-0.86469,0.00782,-0.502244,0,0.318437,-0.001969,0.058099,1,0.007851,0.000812,-0.030162,-0.002671,-2.870532,-0.426292,-1.255151,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325242,0.479491,0.600624,-0.466468,-2.205048,0.209521,1.676222,0.581536,0.502244,-0.001639,-0.864713,0,-0.007585,-0.999958,-0.00251,0,-0.86469,0.007819,-0.502245,0,0.318437,-0.001966,0.0581,1,0.007851,0.000846,-0.030175,-0.0027,-2.871599,-0.414958,-1.253344,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325243,0.479488,0.60062,-0.466468,-2.205048,0.209523,1.676218,0.581539,0.502244,-0.001642,-0.864713,0,-0.007592,-0.999958,-0.00251,0,-0.86469,0.007826,-0.502246,0,0.318437,-0.001965,0.058102,1,0.007857,0.00085,-0.030196,-0.002705,-2.871726,-0.399405,-1.251088,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325244,0.479488,0.600626,-0.466468,-2.205047,0.209519,1.676219,0.581541,0.502239,-0.001646,-0.864716,0,-0.007589,-0.999958,-0.002504,0,-0.864693,0.00782,-0.50224,0,0.318436,-0.001967,0.0581,1,0.007843,0.000834,-0.030143,-0.002688,-2.871269,-0.385123,-1.251487,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325245,0.479493,0.600622,-0.46647,-2.205048,0.209522,1.676222,0.581543,0.502245,-0.001647,-0.864712,0,-0.007589,-0.999958,-0.002503,0,-0.864689,0.00782,-0.502247,0,0.318437,-0.001965,0.058101,1,0.007857,0.000848,-0.030196,-0.002703,-2.871373,-0.373064,-1.251155,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325246,0.479491,0.600621,-0.466462,-2.205053,0.209522,1.676222,0.581536,0.50224,-0.001636,-0.864715,0,-0.007583,-0.999958,-0.002513,0,-0.864692,0.007819,-0.502242,0,0.318435,-0.001964,0.0581,1,0.007831,0.000866,-0.030106,-0.002713,-2.86903,-0.361117,-1.253516,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325247,0.479488,0.600625,-0.466468,-2.205046,0.209521,1.676224,0.581537,0.502246,-0.001642,-0.864712,0,-0.007588,-0.999958,-0.002508,0,-0.864688,0.007821,-0.502248,0,0.318438,-0.001967,0.0581,1,0.007862,0.000836,-0.030211,-0.002694,-2.869748,-0.339735,-1.263514,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325248,0.479491,0.600624,-0.466462,-2.20505,0.209518,1.676223,0.58154,0.502241,-0.001639,-0.864715,0,-0.00758,-0.999959,-0.002507,0,-0.864692,0.007814,-0.502242,0,0.318436,-0.001964,0.0581,1,0.00784,0.00086,-0.03014,-0.00271,-2.883472,-0.311582,-1.280307,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325249,0.479486,0.600617,-0.466468,-2.205053,0.209516,1.676223,0.581541,0.502244,-0.001645,-0.864713,0,-0.007589,-0.999958,-0.002506,0,-0.86469,0.007821,-0.502246,0,0.318436,-0.001968,0.058102,1,0.007843,0.000827,-0.03014,-0.002682,-2.903739,-0.286585,-1.302125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325250,0.479488,0.600622,-0.466468,-2.205048,0.20952,1.67622,0.58154,0.502243,-0.001644,-0.864714,0,-0.007589,-0.999958,-0.002507,0,-0.86469,0.007822,-0.502245,0,0.318437,-0.001966,0.058101,1,0.007852,0.000841,-0.030176,-0.002697,-2.921172,-0.264651,-1.325567,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325251,0.479493,0.600624,-0.466468,-2.205048,0.20952,1.676223,0.581536,0.502244,-0.001639,-0.864713,0,-0.007582,-0.999958,-0.002509,0,-0.86469,0.007816,-0.502246,0,0.318437,-0.001965,0.0581,1,0.007852,0.000851,-0.03018,-0.002705,-2.935427,-0.242279,-1.342813,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325252,0.479488,0.600622,-0.466468,-2.205047,0.209522,1.676221,0.58154,0.502245,-0.001645,-0.864713,0,-0.007591,-0.999958,-0.002507,0,-0.864689,0.007823,-0.502246,0,0.318437,-0.001966,0.058101,1,0.007856,0.000841,-0.030192,-0.002697,-2.946455,-0.213735,-1.350764,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325253,0.479491,0.600624,-0.466468,-2.205043,0.209521,1.676223,0.581538,0.502249,-0.00164,-0.864711,0,-0.007584,-0.999958,-0.002508,0,-0.864687,0.007817,-0.50225,0,0.31844,-0.001965,0.058101,1,0.007876,0.000848,-0.030266,-0.002708,-2.954616,-0.180597,-1.352893,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325254,0.479493,0.60062,-0.466464,-2.205047,0.209524,1.676223,0.581541,0.502248,-0.001639,-0.864711,0,-0.007585,-0.999958,-0.00251,0,-0.864688,0.007819,-0.502249,0,0.318438,-0.001963,0.058101,1,0.007864,0.000874,-0.030229,-0.002728,-2.959682,-0.156371,-1.352222,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325255,0.479496,0.600624,-0.46647,-2.205048,0.209521,1.676223,0.581543,0.502244,-0.001646,-0.864713,0,-0.007585,-0.999958,-0.002502,0,-0.86469,0.007815,-0.502246,0,0.318437,-0.001965,0.0581,1,0.007852,0.000852,-0.030181,-0.002706,-2.959619,-0.14797,-1.346845,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325256,0.479496,0.600624,-0.466468,-2.205047,0.209521,1.676223,0.581536,0.502245,-0.001637,-0.864713,0,-0.007579,-0.999959,-0.002509,0,-0.864689,0.007814,-0.502246,0,0.318437,-0.001964,0.0581,1,0.007857,0.000862,-0.0302,-0.002716,-2.95469,-0.152099,-1.335012,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325257,0.479491,0.600625,-0.466468,-2.205048,0.209521,1.676221,0.581539,0.502242,-0.001642,-0.864714,0,-0.007586,-0.999958,-0.002507,0,-0.864691,0.007818,-0.502243,0,0.318436,-0.001966,0.0581,1,0.007848,0.000846,-0.030164,-0.0027,-2.947675,-0.163436,-1.319974,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325258,0.479494,0.600621,-0.466466,-2.205048,0.209518,1.676223,0.581539,0.502245,-0.001638,-0.864713,0,-0.007579,-0.999959,-0.002508,0,-0.864689,0.007813,-0.502246,0,0.318437,-0.001964,0.058101,1,0.007855,0.00086,-0.030192,-0.002713,-2.939326,-0.177679,-1.305828,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325259,0.479492,0.600622,-0.466464,-2.205047,0.20952,1.676222,0.581541,0.502245,-0.001641,-0.864713,0,-0.007583,-0.999958,-0.002507,0,-0.86469,0.007817,-0.502246,0,0.318437,-0.001964,0.058101,1,0.007856,0.000862,-0.030198,-0.002715,-2.928948,-0.195569,-1.29654,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325260,0.479493,0.600622,-0.466465,-2.20505,0.209522,1.67622,0.581542,0.502241,-0.001643,-0.864715,0,-0.007585,-0.999958,-0.002506,0,-0.864692,0.007818,-0.502242,0,0.318436,-0.001964,0.058101,1,0.00784,0.000863,-0.030139,-0.002713,-2.917582,-0.217242,-1.290586,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325261,0.479494,0.600621,-0.466467,-2.205045,0.209522,1.676223,0.581536,0.502248,-0.001637,-0.864711,0,-0.007582,-0.999958,-0.002511,0,-0.864687,0.007817,-0.50225,0,0.318439,-0.001964,0.058101,1,0.00787,0.000861,-0.030248,-0.002718,-2.907443,-0.23804,-1.285397,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325262,0.479494,0.600624,-0.466467,-2.205048,0.209517,1.676223,0.581536,0.502243,-0.001637,-0.864714,0,-0.007578,-0.999959,-0.002508,0,-0.86469,0.007812,-0.502244,0,0.318437,-0.001965,0.0581,1,0.007849,0.00085,-0.030169,-0.002704,-2.899188,-0.256141,-1.281265,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325263,0.479491,0.600622,-0.466465,-2.205047,0.209519,1.67622,0.581538,0.502243,-0.001639,-0.864714,0,-0.007582,-0.999958,-0.002509,0,-0.86469,0.007817,-0.502244,0,0.318437,-0.001965,0.058101,1,0.007853,0.000856,-0.030184,-0.00271,-2.891364,-0.271956,-1.275268,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325264,0.479489,0.600624,-0.466467,-2.205048,0.20952,1.676223,0.581541,0.502244,-0.001645,-0.864713,0,-0.007588,-0.999958,-0.002505,0,-0.86469,0.00782,-0.502245,0,0.318437,-0.001966,0.0581,1,0.007852,0.000841,-0.030177,-0.002697,-2.884353,-0.284107,-1.267406,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325265,0.479491,0.600622,-0.466464,-2.205048,0.209521,1.676223,0.581538,0.502245,-0.001638,-0.864712,0,-0.007583,-0.999958,-0.00251,0,-0.864689,0.007818,-0.502247,0,0.318437,-0.001964,0.0581,1,0.007855,0.00086,-0.030195,-0.002714,-2.87862,-0.29408,-1.261349,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325266,0.479488,0.600625,-0.466465,-2.205048,0.209522,1.676223,0.581535,0.502243,-0.001638,-0.864714,0,-0.007585,-0.999958,-0.002511,0,-0.864691,0.00782,-0.502244,0,0.318436,-0.001965,0.0581,1,0.007848,0.000849,-0.030162,-0.002702,-2.873568,-0.304667,-1.255532,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325267,0.479494,0.600627,-0.46647,-2.205043,0.209521,1.67622,0.581539,0.502244,-0.001644,-0.864713,0,-0.007585,-0.999958,-0.002505,0,-0.86469,0.007817,-0.502246,0,0.318438,-0.001966,0.0581,1,0.007866,0.000847,-0.03023,-0.002705,-2.870614,-0.31431,-1.246918,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325268,0.479491,0.600622,-0.46647,-2.205048,0.209522,1.676222,0.581541,0.502246,-0.001645,-0.864712,0,-0.00759,-0.999958,-0.002505,0,-0.864689,0.007821,-0.502247,0,0.318437,-0.001966,0.058101,1,0.007857,0.000843,-0.030194,-0.002699,-2.869573,-0.321033,-1.240242,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
